Accuracy: 0.4910394265232975

n_chords: 1
n_melody: 1
t_prior: 22.5
e_prior: 15.0
dataset: All
keys: phrygian
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[18 85]	[ 6 85]
[18 85]	[ 6 85]
[18 85]	[ 6 85]
[18 85]	[ 6 85]
[18 85]	[ 6 85]
[18 85]	[ 6 85]
[18 85]	[ 6 85]
[18 85]	[ 1 85]
[-1 -1]	[ 1 85]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 76]
[ 1 76]	[ 1 78]
[ 1 74]	[ 1 76]
[ 1 73]	[ 1 74]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[24 73]
[ 1 73]	[24 73]
[ 1 73]	[24 73]
[ 1 73]	[ 5 73]
[ 1 73]	[ 5 73]
[ 1 73]	[ 5 73]
[ 1 73]	[ 5 73]
[ 1 73]	[ 5 73]
[ 1 73]	[ 5 73]
[ 1 73]	[ 5 73]
[ 1 73]	[10 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[18 73]
[ 1 73]	[24 73]
[ 1 73]	[24 73]
[ 1 73]	[24 73]
[ 1 73]	[24 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 81]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 78]
[ 1 76]	[ 1 76]
[ 1 76]	[ 1 76]
[ 1 74]	[ 1 78]
[ 1 73]	[ 1 74]
[ 1 73]	[ 1 76]
[ 1 73]	[ 1 74]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 74]
[ 1 76]	[ 1 71]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 74]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 81]
[ 1 76]	[ 1 78]
[ 1 74]	[ 1 80]
[ 1 73]	[24  0]
[ 1 73]	[24 73]
[ 1 73]	[24 74]
[ 1 73]	[24 71]
[ 1 73]	[24 73]
[ 1 73]	[24 74]
[ 1 73]	[24 76]
[ 1 73]	[ 1 71]
[ 1 81]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 81]	[ 1 83]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 83]
[ 1 80]	[ 1 81]
[ 1 81]	[18 80]
[ 1 80]	[18 81]
[ 1 78]	[18 83]
[ 1 80]	[18 81]
[ 1 78]	[18 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 81]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 76]	[ 1 78]
[ 1 76]	[ 1 80]
[ 1 74]	[ 1 76]
[-1 -1]	[ 1 74]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 76]
[ 1 73]	[ 1 74]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 81]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 78]
[ 1 76]	[ 1 80]
[ 1 74]	[ 1 76]
[ 1 73]	[ 1 74]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 78]	[ 1 76]
[ 1 76]	[24 78]
[ 1 76]	[24 76]
[ 1 76]	[ 1 74]
[ 1 78]	[ 1 74]
[ 1 80]	[ 8 73]
[ 1 78]	[18 76]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 76]
[ 1 78]	[18 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 81]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 78]
[ 1 80]	[ 1 80]
[ 1 78]	[18 76]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 76]
[ 1 78]	[18 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 76]	[24 78]
[ 1 74]	[24 76]
[ 1 73]	[ 1 74]
[ 1 80]	[ 1 74]
[ 1 78]	[10 73]
[ 1 80]	[ 1 81]
[ 1 78]	[18 80]
[ 1 80]	[18 78]
[ 1 78]	[18 76]
[ 1 80]	[18 78]
[ 1 78]	[18 76]
[ 1 80]	[18 78]
[ 1 80]	[18 80]
[ 1 80]	[18 81]
[ 1 78]	[18 78]
[ 1 80]	[ 1 81]
[ 1 78]	[18 80]
[ 1 80]	[18 78]
[ 1 78]	[18 76]
[ 1 80]	[18 78]
[ 1 78]	[ 1 76]
[ 1 76]	[ 1 78]
[ 1 76]	[ 8 76]
[ 1 76]	[18 76]
[ 1 78]	[ 1 78]
[ 1 80]	[ 1 76]
[ 1 78]	[18 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 81]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 78]
[ 1 80]	[ 1 80]
[ 1 78]	[18 76]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 76]
[ 1 78]	[18 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 76]	[24 78]
[ 1 76]	[24 76]
[-1 -1]	[ 1 74]
[ 1 76]	[ 1 74]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 74]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 81]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 83]
[ 1 80]	[ 1 81]
[ 1 78]	[ 3 80]
[ 1 80]	[ 3 81]
[ 1 78]	[ 3 80]
[ 1 76]	[ 3 78]
[ 1 76]	[ 1 76]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 74]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 81]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 81]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 80]
[ 1 76]	[ 1 80]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 74]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 81]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 83]
[ 1 80]	[ 1 81]
[ 1 78]	[ 3 80]
[ 1 80]	[ 3 81]
[ 1 78]	[ 3 80]
[ 1 80]	[ 3 78]
[ 1 78]	[ 3 76]
[ 1 76]	[ 3 78]
[ 1 76]	[ 3 76]
[ 1 74]	[ 3 74]
[ 1 73]	[24 78]
[ 1 73]	[24 76]
[ 1 73]	[24 74]
[ 1 73]	[24 73]
[ 1 73]	[ 1 71]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 68]
[ 1 73]	[ 1 73]
[ 1 73]	[1 0]
[ 1 73]	[ 1 73]
[ 1 76]	[ 1 80]
[ 1 78]	[ 3 73]
[ 1 80]	[ 3 74]
[ 1 78]	[ 3 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 83]
[ 1 76]	[ 1 81]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 73]
[ 1 76]	[ 1 80]
[ 1 78]	[ 3 73]
[ 1 80]	[ 3 74]
[ 1 78]	[ 3 80]
[ 1 76]	[24 78]
[ 1 74]	[24 76]
[ 1 76]	[24 74]
[ 1 74]	[24 71]
[ 1 73]	[24 78]
[ 1 73]	[24 76]
[ 1 73]	[ 1 74]
[ 1 73]	[ 1 73]
[ 1 76]	[ 1 80]
[ 1 78]	[ 3 73]
[ 1 80]	[ 3 74]
[ 1 78]	[ 3 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 83]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 86]
[ 1 80]	[ 1 85]
[ 1 81]	[ 1 86]
[ 1 80]	[ 1 85]
[ 1 78]	[ 3 83]
[ 1 80]	[ 3 81]
[ 1 78]	[ 3 80]
[ 1 76]	[ 3 78]
[ 1 73]	[ 1 76]
[ 1 73]	[ 1 76]
[ 1 73]	[1 0]
[-1 -1]	[ 1 85]
[ 1 73]	[13  0]
[ 1 73]	[13 73]
[ 1 78]	[13 73]
[ 1 80]	[13 73]
[ 1 78]	[13 80]
[ 1 76]	[13 78]
[ 1 76]	[13 80]
[ 1 78]	[13 76]
[ 1 80]	[13 76]
[ 1 80]	[18 80]
[ 1 80]	[18 78]
[ 1 80]	[18 78]
[ 1 81]	[18 78]
[ 1 80]	[18 85]
[ 1 80]	[18 83]
[ 1 80]	[18 85]
[ 1 78]	[ 5 78]
[ 1 80]	[ 5 78]
[ 1 81]	[10 80]
[ 1 80]	[10 81]
[ 1 78]	[10 83]
[ 1 80]	[10 85]
[ 1 80]	[12 88]
[ 1 78]	[12 83]
[ 1 80]	[12 81]
[ 1 80]	[12 80]
[ 1 78]	[12 78]
[ 1 80]	[12 80]
[ 1 80]	[18 76]
[ 1 80]	[18 78]
[ 1 78]	[18 78]
[ 1 76]	[ 8 78]
[ 1 74]	[ 8 80]
[ 1 73]	[13 78]
[ 1 73]	[13 76]
[ 1 80]	[13 73]
[ 1 78]	[13 73]
[ 1 76]	[ 5 80]
[ 1 78]	[ 5 76]
[ 1 80]	[ 5 76]
[ 1 78]	[ 5 76]
[ 1 80]	[ 5 88]
[ 1 81]	[ 5 87]
[ 1 80]	[ 5 88]
[ 1 78]	[ 5 83]
[ 1 80]	[ 5 83]
[ 1 80]	[18 86]
[ 1 80]	[18 85]
[ 1 78]	[18 85]
[ 1 80]	[18 85]
[ 1 78]	[18 90]
[ 1 80]	[13 88]
[ 1 80]	[13 90]
[ 1 78]	[13 85]
[ 1 80]	[13 85]
[ 1 78]	[10 88]
[ 1 80]	[10 88]
[ 1 78]	[10 90]
[ 1 80]	[10 85]
[ 1 80]	[12 86]
[ 1 78]	[12 83]
[ 1 80]	[12 81]
[ 1 80]	[12 80]
[ 1 78]	[12 78]
[ 1 80]	[12 80]
[ 1 80]	[18 76]
[ 1 80]	[18 78]
[ 1 78]	[18 78]
[ 1 76]	[ 8 78]
[ 1 74]	[ 8 80]
[ 1 73]	[13 78]
[ 1 73]	[13 76]
[ 1 80]	[13 73]
[ 1 80]	[ 3 73]
[ 1 80]	[ 3 78]
[ 1 78]	[ 3 78]
[ 1 76]	[ 8 78]
[ 1 74]	[ 8 80]
[ 1 73]	[10 78]
[ 1 73]	[10 76]
[-1 -1]	[10 73]
[ 1 76]	[-1 73]
[ 1 78]	[-1 73]
[ 1 80]	[-1 76]
[ 1 78]	[-1 80]
[ 1 76]	[-1 78]
[ 1 74]	[-1 76]
[ 1 73]	[24 74]
[ 1 73]	[24 73]
[ 1 73]	[ 1 71]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 73]
[ 1 73]	[24 73]
[ 1 73]	[24 74]
[ 1 73]	[24 73]
[ 1 73]	[ 6 71]
[ 1 73]	[ 6 70]
[ 1 73]	[ 6 71]
[ 1 73]	[ 6 73]
[ 1 73]	[24 74]
[ 1 73]	[24 71]
[ 1 76]	[ 1 71]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 76]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 78]
[ 1 74]	[ 1 76]
[ 1 73]	[24 74]
[ 1 73]	[24 73]
[ 1 73]	[ 1 71]
[ 1 80]	[ 1 73]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 78]
[ 1 74]	[ 1 76]
[ 1 73]	[ 1 74]
[ 1 73]	[ 1 76]
[ 1 73]	[24 74]
[ 1 73]	[24 73]
[ 1 73]	[ 1 71]
[ 1 73]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 78]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 76]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 78]
[ 1 74]	[ 1 76]
[ 1 73]	[ 1 74]
[ 1 80]	[ 1 73]
[ 1 78]	[24 73]
[ 1 76]	[24 78]
[ 1 74]	[24 76]
[ 1 76]	[ 1 74]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 74]
[ 1 78]	[ 1 76]
[ 1 76]	[ 1 78]
[ 1 74]	[ 1 76]
[ 1 76]	[ 1 76]
[ 1 80]	[18 73]
[ 1 80]	[18 78]
[ 1 80]	[18 78]
[ 1 78]	[18 78]
[ 1 80]	[18 78]
[ 1 78]	[18 80]
[ 1 80]	[18 81]
[ 1 80]	[24 82]
[ 1 78]	[24 83]
[ 1 80]	[24 81]
[ 1 78]	[24 80]
[ 1 76]	[ 1 78]
[ 1 76]	[ 1 76]
[ 1 74]	[24 76]
[ 1 73]	[24 78]
[ 1 76]	[24 71]
[ 1 78]	[24 73]
[ 1 80]	[24 74]
[ 1 78]	[24 76]
[ 1 76]	[24 78]
[ 1 74]	[24 76]
[ 1 73]	[ 1 74]
[ 1 73]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 80]	[18 73]
[ 1 78]	[18 78]
[ 1 80]	[18 78]
[ 1 80]	[18 80]
[ 1 80]	[18 81]
[ 1 78]	[18 78]
[ 1 80]	[18 78]
[ 1 80]	[18 80]
[ 1 78]	[18 81]
[ 1 80]	[18 78]
[ 1 80]	[18 80]
[ 1 78]	[18 81]
[ 1 80]	[18 78]
[ 1 80]	[18 80]
[ 1 80]	[18 81]
[ 1 80]	[18 78]
[ 1 80]	[18 78]
[ 1 78]	[18 73]
[ 1 80]	[18 78]
[ 1 80]	[18 80]
[ 1 80]	[18 81]
[ 1 80]	[18 81]
[ 1 80]	[18 81]
[ 1 80]	[18 81]
[ 1 80]	[18 81]
[ 1 78]	[18 81]
[ 1 80]	[18 81]
[ 1 78]	[18 80]
[ 1 80]	[18 81]
[ 1 80]	[18 80]
[ 1 78]	[18 78]
[ 1 80]	[18 81]
[ 1 78]	[18 80]
[ 1 80]	[18 81]
[ 1 81]	[18 80]
[ 1 80]	[24 78]
[ 1 78]	[24 83]
[ 1 80]	[24 81]
[ 1 78]	[24 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 85]
[ 1 80]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 78]	[18 73]
[ 1 80]	[18 81]
[ 1 80]	[18 80]
[ 1 78]	[18 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 80]	[ 1 80]
[ 1 80]	[18 81]
[-1 -1]	[18 78]
[ 1 76]	[ 6 78]
[ 1 78]	[ 6 73]
[ 1 80]	[ 6 76]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 84]
[ 1 76]	[ 1 85]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 76]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 80]	[ 1 76]
[ 1 78]	[24 80]
[ 1 76]	[24 78]
[ 1 73]	[24 76]
[ 1 80]	[ 1 74]
[ 1 80]	[18 73]
[ 1 78]	[18 81]
[ 1 80]	[18 81]
[ 1 78]	[18 80]
[ 1 80]	[18 78]
[ 1 78]	[18 76]
[ 1 80]	[18 78]
[ 1 78]	[18 80]
[ 1 76]	[ 1 81]
[ 1 74]	[ 1 80]
[ 1 76]	[1 0]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 76]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 84]
[ 1 76]	[ 1 85]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 76]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 80]	[ 1 76]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 78]
[24 74]	[ 1 76]
[24 73]	[24 74]
[24 74]	[24 73]
[24 73]	[24 74]
[24 71]	[24 71]
[24 73]	[24 71]
[ 1 80]	[24 70]
[ 1 78]	[24 71]
[ 1 76]	[24 81]
[ 1 74]	[24 80]
[ 1 73]	[24 78]
[ 1 73]	[24 76]
[ 1 73]	[24 71]
[ 1 73]	[24 73]
[ 1 73]	[ 1 74]
[ 1 80]	[ 1 73]
[ 1 78]	[8 0]
[ 1 80]	[ 8 80]
[ 1 78]	[ 8 79]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 85]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 80]
[ 1 74]	[ 1 76]
[ 1 73]	[ 1 76]
[ 1 73]	[ 1 74]
[ 1 80]	[ 1 74]
[ 1 80]	[18 73]
[ 1 78]	[18 81]
[ 1 80]	[18 81]
[ 1 78]	[18 80]
[ 1 80]	[18 78]
[ 1 78]	[18 76]
[ 1 80]	[18 78]
[ 1 78]	[18 80]
[ 1 80]	[ 1 81]
[ 1 78]	[ 1 80]
[ 1 80]	[1 0]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 79]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 85]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 80]
[ 1 76]	[ 1 76]
[ 1 76]	[ 1 76]
[24 74]	[ 1 74]
[24 73]	[ 1 74]
[24 71]	[ 1 73]
[24 73]	[ 1 71]
[ 1 80]	[ 1 70]
[ 1 78]	[ 1 71]
[ 1 76]	[ 1 81]
[ 1 74]	[ 1 80]
[ 1 73]	[ 1 78]
[ 1 73]	[ 1 76]
[ 1 73]	[ 1 71]
[ 1 73]	[ 1 73]
[ 1 73]	[ 1 74]
[ 1 73]	[ 1 73]
[ 1 76]	[10  0]
[ 1 78]	[10 73]
[ 1 80]	[10 75]
[ 1 78]	[ 6 76]
[ 1 80]	[ 6 78]
[ 1 80]	[ 6 80]
[ 1 78]	[ 6 82]
[ 1 80]	[ 6 81]
[ 1 80]	[ 6 82]
[ 1 80]	[ 6 81]
[ 1 78]	[ 6 81]
[ 1 80]	[ 6 81]
[ 1 80]	[ 6 82]
[ 1 78]	[ 6 83]
[ 1 80]	[ 6 81]
[ 1 78]	[ 6 80]
[ 1 80]	[ 6 82]
[ 1 78]	[ 6 80]
[ 1 80]	[18 78]
[ 1 80]	[18 84]
[ 1 78]	[18 85]
[ 1 80]	[18 85]
[ 1 78]	[18 84]
[ 1 80]	[18 81]
[ 1 78]	[18 80]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[8 0]
[ 1 80]	[ 8 80]
[ 1 78]	[ 8 79]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 85]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 80]
[ 1 74]	[ 1 76]
[ 1 73]	[ 1 76]
[ 1 73]	[ 1 74]
[ 1 80]	[ 1 74]
[ 1 80]	[18 73]
[ 1 78]	[18 81]
[ 1 80]	[18 81]
[ 1 78]	[18 80]
[ 1 80]	[18 78]
[ 1 78]	[18 76]
[ 1 80]	[18 78]
[ 1 78]	[18 80]
[ 1 80]	[ 1 81]
[ 1 78]	[ 1 80]
[ 1 80]	[1 0]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 79]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 76]
[ 1 80]	[ 1 78]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 78]	[ 1 85]
[ 1 80]	[ 1 85]
[ 1 78]	[ 1 80]
[ 1 76]	[ 1 80]
[ 1 76]	[ 1 76]
[ 1 76]	[ 1 76]
[24 74]	[ 1 74]
[24 73]	[ 1 74]
[24 71]	[ 1 73]
[24 73]	[ 1 71]
[ 1 80]	[ 1 70]
[ 1 78]	[ 1 71]
[ 1 76]	[ 1 81]
[ 1 74]	[ 1 80]
[ 1 73]	[ 1 78]
[ 1 73]	[ 1 76]
[ 1 73]	[ 1 71]
[-1 -1]	[ 1 73]
[ 1 73]	[-1 74]
[ 1 73]	[-1 73]
[ 1 73]	[-1  0]
[ 1 73]	[-1 73]
[ 1 78]	[-1 71]
[ 1 80]	[-1 73]
[ 1 78]	[-1 76]
[ 1 80]	[-1 78]
[ 1 80]	[-1 80]
[ 1 78]	[-1 78]
[ 1 78]	[-1 78]
[ 1 80]	[-1 76]
[ 1 81]	[-1 76]
[ 1 80]	[-1  0]
[ 1 80]	[-1 83]
[ 1 78]	[-1 81]
[ 1 80]	[-1 81]
[ 1 80]	[-1 80]
[ 1 80]	[-1 81]
[ 1 78]	[-1 78]
[ 1 80]	[-1 78]
[ 1 78]	[-1 76]
[ 1 80]	[-1 78]
[ 1 80]	[-1 76]
[ 1 78]	[-1 78]
[ 1 80]	[-1 81]
[ 1 78]	[-1 80]
[ 1 76]	[-1  0]
[ 1 76]	[-1 76]
[ 1 74]	[-1 78]
[ 1 73]	[-1 74]
[ 1 73]	[-1 76]
[ 1 73]	[-1 73]
[ 1 73]	[-1  0]
[ 1 80]	[-1  0]
[ 1 80]	[11  0]
[ 1 80]	[11 85]
[ 1 81]	[11 85]
[ 1 80]	[11 83]
[ 1 80]	[11 83]
[ 1 78]	[11 81]
[ 1 80]	[11 81]
[ 1 80]	[11 80]
[ 1 80]	[11 80]
[ 1 78]	[11  0]
[ 1 80]	[11 81]
[ 1 78]	[11 80]
[ 1 80]	[11 81]
[ 1 80]	[11 82]
[ 1 80]	[11 83]
