Accuracy: 0.4302309952188022

n_chords: 1
n_melody: 1
t_prior: 0.0
e_prior: 7.5
dataset: The Session
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[12 71]	[12 66]
[12 68]	[12 71]
[12 66]	[12 68]
[12 71]	[12 66]
[12 68]	[12 68]
[12 71]	[12 71]
[12 73]	[12 66]
[13 71]	[12 68]
[13 73]	[12 71]
[13 73]	[12 73]
[13 73]	[12 75]
[13 73]	[12 73]
[13 75]	[12 71]
[13 76]	[13 75]
[13 75]	[13 76]
[13 76]	[13 75]
[13 75]	[13 76]
[13 73]	[13 75]
[13 75]	[13 73]
[13 76]	[13 68]
[13 75]	[13 73]
[13 76]	[10 75]
[13 75]	[10 76]
[13 73]	[10 75]
[13 71]	[10 76]
[13 68]	[10 75]
[13 73]	[10 73]
[13 75]	[10 69]
[13 76]	[10 73]
[12 73]	[12 76]
[12 71]	[12 78]
[12 73]	[12 75]
[12 71]	[12 66]
[12 68]	[12 75]
[12 66]	[12 68]
[12 68]	[12 66]
[12 66]	[12 68]
[13 63]	[12 71]
[13 61]	[12 66]
[13 61]	[12 64]
[13 61]	[12 63]
[13 61]	[13 64]
[13 61]	[13 61]
[13 61]	[13 59]
[13 61]	[13 63]
[13 61]	[13 64]
[13 61]	[13 61]
[13 61]	[13 68]
[13 61]	[13 61]
[13 61]	[13 69]
[13 61]	[13 61]
[13 61]	[13 68]
[13 61]	[13 61]
[13 61]	[13 71]
[13 61]	[13 61]
[13 64]	[13 68]
[13 66]	[13 61]
[12 68]	[13 69]
[12 66]	[13 68]
[12 64]	[13 66]
[12 63]	[12 64]
[12 64]	[12 63]
[12 63]	[12 59]
[12 64]	[12 66]
[12 63]	[12 59]
[12 64]	[12 68]
[12 63]	[12 59]
[12 64]	[12 66]
[12 63]	[12 59]
[12 64]	[12 69]
[12 63]	[12 59]
[12 64]	[12 68]
[12 63]	[12 59]
[13 59]	[12 66]
[13 61]	[12 64]
[13 61]	[12 59]
[13 61]	[13 63]
[13 61]	[13 64]
[13 61]	[13 61]
[13 61]	[13 68]
[13 61]	[13 61]
[13 61]	[13 69]
[13 61]	[13 61]
[13 61]	[13 68]
[13 61]	[13 61]
[13 61]	[13 71]
[13 61]	[13 61]
[13 64]	[13 68]
[13 66]	[13 61]
[12 68]	[13 69]
[12 66]	[13 68]
[12 64]	[13 66]
[12 63]	[12 64]
[12 64]	[12 63]
[12 63]	[12 59]
[12 64]	[12 66]
[12 63]	[12 59]
[12 64]	[12 68]
[12 63]	[12 59]
[13 59]	[12 66]
[13 61]	[13 59]
[13 61]	[13 64]
[13 61]	[13 61]
[-1 -1]	[13 61]
[ 1 -1]	[-1 59]
[ 1 80]	[-1 85]
[ 1 85]	[ 1 87]
[ 1 89]	[ 1 89]
[ 1 87]	[ 1 87]
[ 1 89]	[ 1 85]
[ 1 87]	[15 89]
[ 1 85]	[15 87]
[ 1 82]	[15 85]
[ 1 80]	[ 1 82]
[ 1 80]	[ 1 80]
[ 1 82]	[ 1 77]
[ 1 80]	[ 8 77]
[ 1 85]	[ 8 80]
[ 1 89]	[ 8 82]
[ 1 87]	[ 8 85]
[ 1 89]	[ 1 87]
[ 1 89]	[ 1 89]
[ 1 87]	[ 1 87]
[ 1 89]	[ 1 85]
[ 1 87]	[15 89]
[ 6 89]	[15 87]
[ 6 90]	[15 85]
[ 6 94]	[22 87]
[ 6 92]	[22 89]
[ 6 94]	[22 94]
[ 6 92]	[22 94]
[ 6 94]	[22 92]
[ 6 92]	[22 94]
[ 6 90]	[22 92]
[ 6 89]	[ 1 90]
[ 6 87]	[ 1 89]
[ 6 90]	[ 1 87]
[ 6 89]	[ 1 85]
[ 6 87]	[15 89]
[ 6 85]	[15 87]
[ 1 82]	[15 85]
[ 1 80]	[ 1 82]
[ 1 80]	[ 1 80]
[ 1 82]	[ 1 77]
[ 1 80]	[ 8 77]
[ 1 85]	[ 8 80]
[ 1 89]	[ 8 82]
[ 1 87]	[ 8 85]
[ 1 89]	[ 1 87]
[ 1 89]	[ 1 89]
[ 1 87]	[ 1 87]
[ 6 89]	[ 1 85]
[ 6 87]	[15 89]
[ 6 85]	[15 87]
[ 6 82]	[15 85]
[ 6 84]	[15 82]
[ 6 85]	[22 80]
[ 1 82]	[22 82]
[ 1 80]	[22 82]
[ 1 85]	[22 80]
[ 1 89]	[22 82]
[ 1 90]	[22 85]
[ 1 92]	[ 1 87]
[ 1 94]	[ 1 89]
[ 1 92]	[ 1 92]
[ 1 94]	[ 1 92]
[ 1 92]	[ 1 94]
[ 1 89]	[ 1 92]
[ 1 87]	[ 1 89]
[ 1 85]	[ 1 87]
[ 6 80]	[ 1 89]
[ 6 82]	[ 1 85]
[ 6 85]	[ 1 82]
[ 6 87]	[ 1 80]
[ 6 89]	[ 1 82]
[ 6 90]	[ 1 85]
[ 6 94]	[22 87]
[ 6 92]	[22 89]
[ 6 94]	[22 94]
[ 6 92]	[22 94]
[ 6 94]	[22 92]
[ 6 92]	[22 94]
[ 1 90]	[22 92]
[ 1 89]	[ 1 90]
[ 1 89]	[ 1 89]
[ 1 87]	[ 1 87]
[ 1 89]	[ 1 85]
[ 1 87]	[ 8 89]
[ 1 89]	[ 8 87]
[ 1 90]	[ 8 85]
[ 1 92]	[ 1 87]
[ 1 94]	[ 1 89]
[ 1 92]	[ 1 92]
[ 1 94]	[ 1 92]
[ 1 92]	[ 1 94]
[ 1 89]	[ 1 92]
[ 1 87]	[ 1 89]
[ 1 85]	[ 1 87]
[ 6 80]	[22 89]
[ 6 82]	[22 85]
[ 6 85]	[22 82]
[ 6 87]	[22 80]
[ 6 89]	[22 82]
[ 6 90]	[22 85]
[ 6 89]	[ 1 87]
[ 6 87]	[ 1 89]
[ 6 90]	[ 1 87]
[ 6 89]	[ 1 85]
[ 6 87]	[15 89]
[ 6 85]	[15 87]
[ 6 82]	[15 85]
[ 6 84]	[15 82]
[ 6 85]	[22 80]
[ 6 82]	[22 82]
[ 6 80]	[22 82]
[ 6 82]	[22 80]
[ 6 85]	[22 82]
[ 6 82]	[22 85]
[ 6 80]	[22 87]
[ 6 82]	[22 82]
[ 6 80]	[22 82]
[-1 -1]	[22 80]
[ 1 -1]	[-1 82]
[ 1 80]	[-1 73]
[ 1 82]	[-1 77]
[ 1 80]	[ 1 78]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 82]
[ 1 78]	[ 1 80]
[ 1 77]	[ 1 78]
[ 1 78]	[ 1 77]
[ 1 77]	[ 1 78]
[ 1 75]	[ 1 80]
[ 1 77]	[ 1 78]
[ 1 78]	[ 1 77]
[ 1 80]	[ 1 73]
[ 1 82]	[ 1 77]
[ 1 80]	[ 1 78]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 82]
[ 1 78]	[ 1 80]
[ 1 77]	[ 1 78]
[ 1 75]	[ 1 77]
[ 1 73]	[ 1 75]
[ 1 75]	[ 1 77]
[ 1 77]	[ 1 73]
[ 6 80]	[ 1 73]
[ 6 82]	[ 1 77]
[ 6 80]	[ 1 78]
[ 6 82]	[ 1 80]
[ 6 80]	[ 1 82]
[ 6 78]	[ 1 80]
[ 6 77]	[ 1 78]
[ 6 78]	[ 1 77]
[ 6 77]	[ 1 78]
[ 6 78]	[ 1 80]
[ 6 77]	[ 1 78]
[ 6 78]	[ 1 77]
[ 6 80]	[ 1 73]
[ 6 82]	[ 1 77]
[ 6 80]	[ 8 78]
[ 6 82]	[ 8 80]
[ 6 80]	[ 8 82]
[ 1 78]	[ 8 80]
[ 1 77]	[ 8 78]
[ 1 75]	[ 8 77]
[ 1 77]	[ 1 75]
[ 1 78]	[ 1 73]
[ 1 80]	[ 1 73]
[ 1 77]	[ 1 77]
[ 1 80]	[ 1 78]
[ 1 82]	[ 1 73]
[ 1 80]	[ 1 85]
[ 1 82]	[ 1 84]
[ 1 80]	[ 1 82]
[ 1 80]	[ 1 80]
[ 1 82]	[ 1 77]
[ 1 80]	[ 1 82]
[ 6 77]	[ 1 80]
[ 6 78]	[ 1 77]
[ 6 77]	[ 1 78]
[ 6 78]	[ 1 80]
[ 6 77]	[ 1 78]
[ 6 78]	[ 1 77]
[ 6 80]	[ 1 73]
[ 6 82]	[ 1 77]
[ 6 80]	[ 1 78]
[ 6 82]	[ 1 80]
[ 6 80]	[ 1 82]
[ 6 78]	[15 80]
[ 6 80]	[15 78]
[ 6 82]	[15 77]
[ 6 84]	[ 1 78]
[ 6 85]	[ 1 80]
[ 6 84]	[ 1 85]
[ 1 82]	[ 1 84]
[ 1 80]	[ 1 82]
[ 1 80]	[ 1 80]
[ 1 82]	[ 1 77]
[ 1 80]	[ 1 82]
[ 1 77]	[ 1 80]
[ 1 78]	[ 1 77]
[ 1 77]	[ 1 78]
[ 1 75]	[ 1 80]
[ 1 77]	[ 1 78]
[ 1 78]	[ 1 77]
[ 1 80]	[ 1 73]
[ 1 82]	[ 1 77]
[ 1 80]	[ 8 78]
[ 1 78]	[ 8 80]
[ 1 77]	[ 8 82]
[ 1 75]	[ 8 80]
[ 1 73]	[ 8 78]
[ 1 77]	[ 8 77]
[ 1 80]	[ 1 75]
[ 1 82]	[ 1 73]
[ 1 80]	[ 1 85]
[ 1 77]	[ 1 84]
[ 1 75]	[ 1 82]
[ 1 77]	[ 1 73]
[ 1 75]	[ 1 73]
[ 6 77]	[ 1 75]
[ 6 78]	[ 6 77]
[ 6 77]	[ 6 78]
[ 6 78]	[ 6 78]
[ 6 77]	[ 6 78]
[ 6 78]	[ 6 77]
[ 6 77]	[ 1 78]
[ 6 78]	[ 1 80]
[ 6 75]	[ 1 78]
[ 6 77]	[ 1 77]
[ 6 78]	[ 1 73]
[ 6 77]	[ 1 75]
[ 6 78]	[ 8 77]
[ 6 77]	[ 8 78]
[ 1 78]	[ 8 78]
[ 1 77]	[ 8 78]
[ 1 75]	[ 8 77]
[ 1 73]	[ 1 75]
[ 1 75]	[ 1 77]
[ 1 77]	[ 1 73]
[ 1 75]	[ 1 73]
[ 6 77]	[ 1 75]
[ 6 78]	[ 6 77]
[ 6 77]	[ 6 78]
[ 6 78]	[ 6 78]
[ 6 77]	[ 6 78]
[ 6 78]	[ 6 77]
[ 6 77]	[ 1 78]
[ 6 78]	[ 1 80]
[ 6 77]	[ 1 78]
[ 6 78]	[ 1 77]
[ 6 80]	[ 1 73]
[ 6 82]	[ 1 77]
[ 6 80]	[ 8 78]
[ 6 82]	[ 8 80]
[ 6 80]	[ 8 82]
[ 1 78]	[ 8 80]
[ 1 77]	[ 8 78]
[ 1 75]	[ 8 77]
[ 1 73]	[ 1 75]
[ 1 73]	[ 1 73]
[ 1 75]	[ 1 73]
[-1 -1]	[ 1 75]
[ 1 -1]	[-1 77]
[ 1 80]	[-1 68]
[ 8 77]	[-1 67]
[ 8 75]	[13 68]
[ 8 72]	[13 69]
[ 8 70]	[13 68]
[ 8 68]	[13 73]
[ 8 70]	[13 68]
[ 8 68]	[13 67]
[ 8 72]	[ 8 68]
[ 8 73]	[ 8 69]
[ 8 72]	[ 8 68]
[ 8 68]	[ 8 75]
[ 8 70]	[ 8 68]
[ 8 68]	[ 8 67]
[ 8 70]	[ 8 68]
[ 8 68]	[ 8 69]
[ 8 72]	[ 8 68]
[ 8 68]	[ 8 78]
[ 8 70]	[ 8 75]
[ 8 68]	[ 8 72]
[ 8 68]	[ 8 68]
[ 8 72]	[ 8 66]
[ 8 73]	[13 65]
[ 8 75]	[13 64]
[ 8 73]	[13 72]
[ 8 72]	[13 73]
[ 8 68]	[13 72]
[ 8 76]	[13 71]
[13 75]	[18 70]
[13 76]	[18 69]
[13 73]	[18 73]
[13 75]	[18 78]
[13 76]	[18 69]
[13 73]	[18 73]
[13 73]	[13 78]
[13 75]	[13 68]
[13 73]	[13 73]
[13 73]	[13 76]
[13 71]	[13 68]
[13 73]	[13 73]
[13 75]	[ 3 74]
[13 76]	[ 3 75]
[13 75]	[ 3 76]
[ 8 73]	[ 3 75]
[ 8 75]	[ 3 73]
[ 8 73]	[ 3 72]
[ 8 72]	[ 8 73]
[ 8 70]	[ 8 75]
[ 8 68]	[ 8 75]
[ 8 70]	[ 8 68]
[ 8 68]	[ 8 67]
[ 8 70]	[13 68]
[ 8 68]	[13 69]
[ 8 70]	[13 68]
[ 8 68]	[13 73]
[ 8 70]	[13 68]
[ 8 68]	[13 67]
[ 8 72]	[ 8 68]
[ 8 73]	[ 8 69]
[ 8 72]	[ 8 68]
[ 8 68]	[ 8 75]
[ 8 70]	[ 8 68]
[ 8 68]	[ 8 67]
[ 8 70]	[ 8 68]
[ 8 68]	[ 8 69]
[ 8 72]	[ 8 68]
[ 8 68]	[ 8 78]
[ 8 70]	[ 8 75]
[ 8 68]	[ 8 72]
[ 8 68]	[ 8 68]
[ 8 72]	[ 8 66]
[ 8 73]	[13 65]
[ 8 75]	[13 64]
[ 8 73]	[13 72]
[10 68]	[13 73]
[10 69]	[13 72]
[10 73]	[13 71]
[10 75]	[18 70]
[10 76]	[18 69]
[10 73]	[18 73]
[10 75]	[18 78]
[10 76]	[18 69]
[10 73]	[18 73]
[13 71]	[18 78]
[13 68]	[18 69]
[13 73]	[13 73]
[13 75]	[13 68]
[13 73]	[13 73]
[13 73]	[13 76]
[13 75]	[13 68]
[13 73]	[13 73]
[13 73]	[13 76]
[13 76]	[13 68]
[13 78]	[13 72]
[13 76]	[ 8 75]
[13 78]	[ 8 80]
[13 80]	[ 8 68]
[13 78]	[ 8 80]
[13 76]	[ 8 81]
[13 75]	[ 8 80]
[13 76]	[ 8 78]
[13 75]	[ 8 76]
[13 73]	[13 75]
[20 71]	[13 73]
[20 68]	[13 73]
[20 68]	[13 68]
[20 71]	[13 69]
[20 68]	[ 5 70]
[20 71]	[ 5 71]
[20 68]	[ 5 70]
[20 71]	[ 5 71]
[20 68]	[ 5 70]
[20 71]	[ 5 71]
[20 68]	[18 72]
[20 71]	[18 73]
[20 68]	[18 69]
[20 71]	[18 68]
[20 68]	[18 69]
[20 66]	[12 70]
[20 68]	[12 71]
[20 68]	[12 63]
[20 66]	[12 66]
[20 68]	[12 71]
[20 71]	[12 63]
[20 68]	[12 66]
[13 71]	[12 75]
[13 68]	[ 5 74]
[13 73]	[ 5 73]
[13 75]	[ 5 68]
[13 73]	[ 5 76]
[13 75]	[ 5 76]
[13 73]	[ 5 68]
[13 75]	[ 5 76]
[13 73]	[ 5 68]
[13 73]	[ 5 76]
[13 71]	[ 5 68]
[13 73]	[ 5 75]
[13 71]	[ 5 68]
[13 68]	[ 5 75]
[20 66]	[18 68]
[20 68]	[18 73]
[20 66]	[18 69]
[20 68]	[18 62]
[20 71]	[18 63]
[20 68]	[12 66]
[20 71]	[12 75]
[20 71]	[12 69]
[20 68]	[12 73]
[20 71]	[12 68]
[20 68]	[12 69]
[20 71]	[ 5 70]
[20 68]	[ 5 71]
[20 71]	[ 5 68]
[20 68]	[ 5 67]
[20 71]	[ 5 68]
[20 68]	[ 5 69]
[20 71]	[ 5 71]
[20 68]	[ 5 64]
[13 66]	[ 5 68]
[13 68]	[ 5 71]
[13 73]	[ 5 64]
[13 73]	[ 5 68]
[13 71]	[ 5 71]
[13 68]	[18 72]
[13 69]	[18 73]
[13 68]	[18 66]
[13 68]	[18 69]
[13 73]	[18 73]
[13 73]	[18 66]
[13 71]	[18 76]
[13 68]	[18 75]
[12 68]	[18 74]
[12 66]	[12 73]
[12 68]	[12 71]
[12 68]	[12 63]
[12 66]	[12 66]
[12 68]	[12 71]
[12 66]	[12 63]
[12 68]	[12 66]
[13 71]	[12 71]
[13 68]	[ 5 72]
[13 66]	[ 5 73]
[13 68]	[ 5 68]
[13 73]	[ 5 68]
[13 75]	[ 5 68]
[13 76]	[ 5 71]
[13 75]	[ 5 76]
[13 73]	[10 75]
[13 75]	[10 73]
[13 76]	[10 72]
[12 80]	[10 73]
[12 78]	[23 75]
[12 76]	[23 78]
[12 78]	[23 76]
[12 83]	[23 75]
[12 80]	[ 5 76]
[12 83]	[ 5 80]
[12 85]	[ 5 81]
[12 87]	[ 5 82]
[12 85]	[ 1 83]
[12 83]	[ 1 85]
[12 83]	[ 1 83]
[12 80]	[ 1 81]
[12 78]	[18 80]
[12 76]	[18 78]
[12 75]	[18 76]
[12 71]	[18 75]
[12 68]	[12 73]
[12 66]	[12 71]
[12 68]	[12 69]
[13 66]	[12 68]
[13 68]	[ 5 66]
[13 73]	[ 5 64]
[13 80]	[ 5 64]
[13 78]	[ 5 73]
[13 80]	[ 5 76]
[13 76]	[ 1 80]
[13 78]	[ 1 85]
[13 80]	[ 1 73]
[13 85]	[ 1 76]
[13 80]	[ 1 80]
[13 78]	[ 1 83]
[13 80]	[ 1 73]
[13 80]	[ 1 76]
[13 76]	[ 1 80]
[13 78]	[ 1 81]
[13 80]	[ 1 73]
[13 80]	[ 1 76]
[13 78]	[ 1 80]
[13 76]	[ 1 81]
[13 75]	[ 1 80]
[13 73]	[ 1 76]
[13 75]	[ 1 73]
[13 76]	[ 1 85]
[13 78]	[ 1 73]
[13 80]	[ 1 76]
[13 73]	[ 1 80]
[13 75]	[ 1 83]
[13 76]	[ 1 73]
[18 80]	[ 1 76]
[18 78]	[15 80]
[18 76]	[15 81]
[18 78]	[15 69]
[18 80]	[15 75]
[18 78]	[15 78]
[18 76]	[15 81]
[18 78]	[15 78]
[18 80]	[15 75]
[18 78]	[15 69]
[18 76]	[15 85]
[18 78]	[15 69]
[18 80]	[15 75]
[18 78]	[15 78]
[18 76]	[15 83]
[18 78]	[15 69]
[18 80]	[15 75]
[18 78]	[ 8 78]
[18 76]	[ 8 81]
[18 78]	[ 8 69]
[18 80]	[ 8 75]
[18 78]	[ 8 78]
[18 76]	[ 8 81]
[18 73]	[ 8 78]
[18 73]	[ 8 75]
[18 73]	[ 8 69]
[18 78]	[ 8 85]
[18 80]	[ 8 69]
[18 81]	[ 8 75]
[18 80]	[ 8 78]
[18 78]	[ 8 83]
[18 80]	[ 8 69]
[18 78]	[ 8 75]
[18 76]	[ 1 78]
[18 78]	[ 1 81]
[18 81]	[ 1 73]
[18 80]	[ 1 76]
[18 81]	[ 1 80]
[13 78]	[ 1 81]
[13 80]	[ 1 80]
[13 85]	[ 1 76]
[13 80]	[ 1 73]
[13 78]	[ 1 85]
[13 80]	[ 1 73]
[13 85]	[ 1 76]
[13 80]	[ 1 80]
[13 78]	[ 1 83]
[13 80]	[ 1 73]
[13 80]	[ 1 76]
[13 76]	[ 1 80]
[13 78]	[ 1 81]
[13 80]	[ 1 73]
[13 80]	[ 1 76]
[13 78]	[ 1 80]
[13 75]	[ 1 81]
[13 76]	[ 1 80]
[18 80]	[ 1 76]
[18 81]	[10 73]
[18 80]	[10 81]
[18 81]	[10 83]
[18 80]	[10 81]
[18 78]	[10 80]
[18 80]	[10 78]
[18 81]	[15 76]
[18 80]	[15 81]
[18 78]	[15 80]
[12 76]	[15 78]
[12 75]	[13 76]
[12 73]	[13 75]
[12 75]	[13 73]
[13 71]	[13 71]
[13 73]	[ 6 71]
[13 73]	[ 6 69]
[13 75]	[ 6 71]
[13 76]	[ 6 72]
[13 75]	[19 73]
[13 73]	[19 75]
[13 73]	[19 73]
[13 75]	[19 71]
[13 76]	[ 1 73]
[13 80]	[ 1 76]
[13 78]	[ 1 78]
[13 80]	[ 1 79]
[13 78]	[10 80]
[13 76]	[10 81]
[13 75]	[10 80]
[13 76]	[10 78]
[13 75]	[15 76]
[13 73]	[15 75]
[13 68]	[15 73]
[13 66]	[15 71]
[13 64]	[ 8 69]
[13 61]	[ 8 68]
[13 61]	[ 8 66]
[13 61]	[ 8 64]
[-1 -1]	[ 1 63]
[ 1 -1]	[ 1 61]
[ 1 80]	[ 1 77]
[ 8 77]	[ 1 77]
[ 8 75]	[ 1 77]
[ 8 77]	[ 1 78]
[ 8 75]	[ 1 77]
[ 8 80]	[ 1 75]
[ 8 78]	[15 73]
[ 8 77]	[15 87]
[ 8 75]	[15 75]
[ 8 77]	[15 75]
[ 8 75]	[ 8 77]
[ 8 77]	[ 8 75]
[ 8 75]	[ 8 73]
[ 8 77]	[ 1 75]
[ 8 75]	[ 1 77]
[ 8 77]	[ 1 78]
[ 1 75]	[ 1 77]
[ 1 73]	[ 1 75]
[ 1 68]	[ 6 73]
[ 1 70]	[ 6 70]
[ 1 68]	[ 6 73]
[ 1 70]	[ 6 72]
[ 1 68]	[ 8 70]
[ 1 73]	[ 8 68]
[ 1 73]	[ 8 70]
[ 1 77]	[ 8 73]
[ 1 80]	[ 1 75]
[ 1 82]	[ 1 73]
[ 1 80]	[ 1 77]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 82]
[ 1 77]	[ 1 80]
[ 1 75]	[ 1 77]
[ 1 77]	[ 1 75]
[ 1 80]	[ 6 77]
[ 1 85]	[ 6 73]
[ 1 84]	[ 6 85]
[ 1 85]	[ 8 85]
[ 1 80]	[ 8 85]
[ 1 82]	[ 8 84]
[ 1 80]	[ 8 82]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 77]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 80]
[ 1 82]	[ 1 80]
[ 1 80]	[ 1 82]
[ 1 77]	[ 1 80]
[ 1 75]	[ 1 77]
[ 1 77]	[ 1 75]
[ 1 80]	[ 6 77]
[ 1 85]	[ 6 73]
[ 1 84]	[ 6 85]
[ 1 85]	[ 8 85]
[ 6 80]	[ 8 85]
[ 6 82]	[ 8 80]
[ 6 80]	[11 82]
[ 6 82]	[11 83]
[ 6 84]	[11 82]
[ 6 85]	[11 84]
[ 6 82]	[11 85]
[ 6 80]	[11 84]
[ 6 82]	[ 6 85]
[ 6 80]	[ 6 82]
[ 6 82]	[ 6 80]
[ 6 80]	[ 6 82]
[ 6 82]	[ 6 85]
[ 6 82]	[ 6 82]
[ 6 80]	[ 1 85]
[ 6 82]	[ 1 80]
[ 6 80]	[ 1 82]
[ 1 78]	[ 1 80]
[ 1 77]	[ 1 78]
[ 1 75]	[ 8 77]
[ 1 77]	[ 8 75]
[ 1 75]	[ 8 73]
[ 1 77]	[ 1 75]
[ 1 75]	[ 1 77]
