Accuracy: 0.4319572953736655

n_chords: 2
n_melody: 2
t_prior: 1.0
e_prior: 0.5
dataset: Nottingham
keys: All
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[ 1  1 82 80]	[ 6  8 85 82]
[ 1  1 80 77]	[ 8  8 82 80]
[ 1  1 77 80]	[ 8  8 80 77]
[ 1  1 80 85]	[ 8  1 77 80]
[ 1  1 85 84]	[ 1  1 80 85]
[ 1  1 84 85]	[ 1  1 85 89]
[ 1  1 85 85]	[ 1  8 89 85]
[ 1  1 85 85]	[ 8  8 85 84]
[ 1  1 85 84]	[ 8  8 84 87]
[ 1  1 84 85]	[ 8 22 87 84]
[ 1  1 85 80]	[22 22 84 82]
[ 1  1 80 77]	[22 22 82 85]
[ 1  1 77 73]	[22  1 85 82]
[ 1  1 73 77]	[ 1  1 82 80]
[ 1  1 77 80]	[ 1  1 80 77]
[ 1  1 80 85]	[ 1  6 77 80]
[ 1  1 85 84]	[ 6  6 80 82]
[ 1  1 84 85]	[ 6  6 82 84]
[ 1  1 85 87]	[ 6  8 84 85]
[ 1  1 87 89]	[ 8  8 85 87]
[ 1  1 89 87]	[ 8  8 87 89]
[ 1  1 87 85]	[ 8  1 89 90]
[ 1  1 85 84]	[ 1  1 90 89]
[-1 -1 -1 -1]	[ 1  1 89 85]
[ 8  8 78 77]	[ 1 -1 85 85]
[ 8  1 77 75]	[-1 -1 85 73]
[ 1  1 75 73]	[-1  1 73 75]
[ 1  1 73 77]	[ 1  1 75 77]
[ 1  1 77 75]	[ 1  8 77 73]
[ 1  1 75 73]	[ 8  8 73 75]
[ 1  1 73 77]	[ 8  8 75 73]
[ 1  1 77 75]	[ 8  1 73 72]
[ 1  1 75 73]	[ 1  1 72 68]
[ 1  1 73 73]	[ 1  1 68 73]
[ 1  1 73 73]	[ 1  8 73 73]
[ 1  1 73 73]	[ 8  8 73 72]
[ 1  1 73 75]	[ 8  8 72 73]
[ 1  1 75 77]	[ 8  1 73 75]
[ 1  1 77 75]	[ 1  1 75 77]
[ 1  1 75 73]	[ 1  1 77 75]
[ 1  1 73 73]	[ 1  1 75 73]
[ 1  1 73 75]	[ 1  1 73 77]
[ 1  1 75 77]	[ 1  1 77 80]
[ 1  1 77 77]	[ 1  6 80 77]
[ 1  1 77 75]	[ 6  6 77 78]
[ 1  1 75 73]	[ 6  6 78 75]
[ 1  1 73 73]	[ 6  8 75 73]
[ 1  1 73 73]	[ 8  8 73 72]
[ 1  1 73 75]	[ 8  8 72 73]
[ 1  1 75 77]	[ 8  1 73 75]
[ 1  1 77 77]	[ 1  1 75 77]
[ 1  1 77 75]	[ 1  8 77 73]
[ 1  1 75 73]	[ 8  8 73 75]
[ 1  1 73 73]	[ 8  8 75 73]
[ 1  1 73 73]	[ 8  1 73 72]
[ 1  1 73 77]	[ 1  1 72 73]
[ 1  1 77 80]	[ 1  1 73 77]
[ 1  1 80 82]	[ 1  1 77 80]
[ 1  1 82 80]	[ 1  1 80 85]
[ 1  1 80 77]	[ 1  1 85 80]
[ 1  1 77 80]	[ 1  8 80 77]
[ 1  1 80 85]	[ 8  8 77 80]
[ 1  1 85 84]	[ 8  8 80 82]
[ 1  1 84 82]	[ 8  1 82 84]
[ 1  1 82 80]	[ 1  1 84 85]
[ 1  1 80 77]	[ 1  1 85 80]
[ 1  1 77 73]	[ 1  8 80 77]
[ 1  1 73 73]	[ 8  8 77 78]
[ 1  1 73 73]	[ 8  8 78 75]
[ 1  1 73 77]	[ 8  1 75 72]
[ 1  1 77 80]	[ 1  1 72 73]
[ 1  1 80 85]	[ 1  1 73 80]
[ 1  1 85 84]	[ 1  1 80 80]
[ 1  1 84 85]	[ 1  1 80 85]
[ 1  1 85 84]	[ 1  1 85 85]
[ 1  1 84 85]	[ 1  1 85 84]
[ 1  1 85 84]	[ 1  1 84 85]
[ 1  1 84 85]	[ 1  1 85 89]
[ 1  1 85 84]	[ 1  8 89 85]
[ 1  1 84 85]	[ 8  8 85 84]
[ 1  1 85 87]	[ 8  8 84 85]
[ 1  1 87 89]	[ 8  1 85 87]
[ 1  1 89 87]	[ 1  1 87 89]
[ 1  1 87 89]	[ 1  1 89 87]
[ 1  1 89 87]	[ 1  1 87 85]
[ 1  8 87 85]	[ 1  1 85 87]
[ 8  8 85 84]	[ 1  1 87 85]
[ 8  8 84 80]	[ 1 22 85 84]
[ 8  8 80 82]	[22 22 84 80]
[ 8  1 82 84]	[22 22 80 82]
[ 1  1 84 85]	[22  8 82 84]
[ 1  1 85 87]	[ 8  8 84 85]
[ 1  1 87 89]	[ 8  1 85 87]
[ 1  1 89 87]	[ 1  1 87 89]
[ 1  1 87 85]	[ 1  1 89 87]
[ 1  1 85 84]	[ 1  1 87 85]
[ 1  1 84 85]	[ 1  1 85 87]
[ 1  1 85 84]	[ 1  1 87 85]
[ 1  1 84 85]	[ 1 22 85 84]
[ 1  1 85 84]	[22 22 84 85]
[ 1  1 84 85]	[22 22 85 84]
[ 1  1 85 82]	[22 17 84 85]
[ 1  1 82 80]	[17 17 85 84]
[ 1  1 80 77]	[17 17 84 80]
[ 1  1 77 80]	[17  6 80 77]
[ 1  1 80 85]	[ 6  6 77 80]
[ 1  1 85 84]	[ 6  6 80 82]
[ 1  1 84 82]	[ 6  1 82 84]
[ 1  1 82 80]	[ 1  1 84 85]
[ 1  1 80 77]	[ 1  1 85 80]
[ 1  1 77 73]	[ 1  8 80 77]
[ 1  1 73 73]	[ 8  8 77 78]
[ 1  1 73 73]	[ 8  8 78 75]
[ 1  1 73 73]	[ 8  1 75 72]
[ 1  1 73 73]	[ 1  1 72 73]
[ 1  1 73 75]	[ 1  1 73 73]
[ 1  1 75 77]	[ 1  1 73 75]
[ 1  1 77 75]	[ 1  1 75 77]
[ 1  1 75 73]	[ 1  1 77 75]
[ 1  1 73 73]	[ 1  1 75 73]
[ 1  1 73 73]	[ 1  1 73 73]
[ 1  1 73 73]	[ 1  1 73 72]
[ 1  1 73 73]	[ 1  1 72 73]
[ 1  1 73 75]	[ 1  1 73 68]
[ 1  1 75 77]	[ 1  1 68 73]
[ 1  1 77 75]	[ 1  1 73 77]
[ 1  1 75 73]	[ 1  1 77 68]
[ 1  1 73 77]	[ 1  1 68 73]
[ 1  1 77 75]	[ 1 11 73 77]
[ 1  8 75 73]	[11 11 77 75]
[ 8  8 73 75]	[11 11 75 73]
[ 8  8 75 73]	[11 11 73 71]
[ 8  8 73 75]	[11 11 71 72]
[ 8  8 75 77]	[11 11 72 70]
[ 8  8 77 78]	[11 11 70 72]
[ 8  8 78 77]	[11 11 72 66]
[ 8  1 77 75]	[11 11 66 71]
[ 1  1 75 73]	[11 11 71 75]
[ 1  1 73 73]	[11 11 75 66]
[ 1  1 73 75]	[11 11 66 72]
[ 1  1 75 77]	[11  1 72 75]
[ 1  1 77 75]	[ 1  1 75 77]
[ 1  1 75 73]	[ 1  1 77 73]
[ 1  1 73 73]	[ 1  1 73 73]
[ 1  1 73 75]	[ 1  1 73 73]
[ 1  1 75 77]	[ 1  1 73 72]
[ 1  1 77 73]	[ 1 15 72 73]
[ 1  1 73 73]	[15 15 73 78]
[ 1  1 73 73]	[15 15 78 75]
[ 1  1 73 73]	[15 15 75 75]
[ 1  1 73 73]	[15 15 75 75]
[ 1  1 73 77]	[15 15 75 74]
[ 1  1 77 80]	[15  8 74 75]
[ 1  1 80 85]	[ 8  8 75 80]
[ 1  1 85 84]	[ 8  8 80 82]
[ 1  1 84 82]	[ 8  1 82 84]
[ 1  1 82 80]	[ 1  1 84 85]
[ 1  1 80 77]	[ 1  1 85 80]
[ 1  8 77 73]	[ 1  8 80 77]
[ 8  8 73 75]	[ 8  8 77 78]
[-1 -1 -1 -1]	[ 8  8 78 75]
[ 1  1 82 80]	[ 8 -1 75 72]
[ 1  1 80 77]	[-1 -1 72 77]
[ 1  1 77 80]	[-1  1 77 78]
[ 1  1 80 85]	[ 1  1 78 80]
[ 1  1 85 84]	[ 1  1 80 85]
[ 1  1 84 85]	[ 1  1 85 84]
[ 1  1 85 84]	[ 1  1 84 85]
[ 1  1 84 85]	[ 1  1 85 89]
[ 1  1 85 87]	[ 1  1 89 85]
[ 1  1 87 89]	[ 1  1 85 84]
[ 1  1 89 87]	[ 1  1 84 85]
[ 1  1 87 85]	[ 1  1 85 92]
[ 1  1 85 84]	[ 1  1 92 85]
[ 1  1 84 85]	[ 1  1 85 84]
[ 1  1 85 84]	[ 1  1 84 85]
[ 1  1 84 85]	[ 1  1 85 89]
[ 1  1 85 80]	[ 1  1 89 85]
[ 1  1 80 77]	[ 1  1 85 84]
[ 1  1 77 80]	[ 1  1 84 85]
[ 1  1 80 85]	[ 1  1 85 80]
[ 1  1 85 84]	[ 1  1 80 85]
[ 1  1 84 85]	[ 1  1 85 84]
[ 1  1 85 84]	[ 1  1 84 85]
[ 1  1 84 85]	[ 1  1 85 89]
[ 1  1 85 87]	[ 1  1 89 85]
[ 1  1 87 89]	[ 1  1 85 84]
[ 1  1 89 87]	[ 1 15 84 85]
[ 1  1 87 85]	[15 15 85 90]
[ 1  1 85 84]	[15 15 90 89]
[ 1  1 84 85]	[15 15 89 87]
[ 1  1 85 80]	[15  8 87 85]
[ 1  1 80 80]	[ 8  8 85 84]
[ 1  1 80 77]	[ 8  8 84 77]
[ 1  1 77 80]	[ 8  1 77 78]
[ 1  1 80 85]	[ 1  1 78 80]
[ 1  1 85 84]	[ 1  1 80 85]
[ 1  1 84 85]	[ 1  1 85 84]
[ 1  1 85 84]	[ 1  1 84 85]
[ 1  1 84 85]	[ 1  1 85 89]
[ 1  1 85 87]	[ 1  1 89 85]
[ 1  1 87 89]	[ 1  1 85 84]
[ 1  1 89 87]	[ 1  1 84 85]
[ 1  1 87 85]	[ 1  1 85 92]
[ 1  1 85 87]	[ 1  1 92 85]
[ 1  1 87 89]	[ 1  1 85 84]
[ 1  1 89 87]	[ 1  1 84 85]
[ 1  8 87 85]	[ 1  1 85 89]
[ 8  8 85 84]	[ 1  1 89 85]
[ 8  8 84 82]	[ 1  1 85 84]
[ 8  8 82 80]	[ 1  8 84 85]
[ 8  8 80 82]	[ 8  8 85 80]
[ 8  1 82 84]	[ 8  8 80 82]
[ 1  1 84 85]	[ 8  8 82 84]
[ 1  1 85 87]	[ 8  8 84 85]
[ 1  1 87 89]	[ 8  8 85 87]
[ 1  1 89 89]	[ 8  8 87 89]
[ 1  1 89 87]	[ 8  8 89 90]
[ 1  1 87 85]	[ 8  1 90 87]
[ 1  1 85 85]	[ 1  1 87 85]
[ 1  1 85 87]	[ 1  1 85 89]
[ 1  1 87 89]	[ 1  1 89 85]
[ 1  1 89 90]	[ 1  1 85 89]
[ 1  1 90 92]	[ 1  1 89 90]
[ 1  1 92 89]	[ 1  1 90 92]
[ 1  1 89 85]	[ 1  8 92 94]
[ 1  1 85 89]	[ 8  8 94 92]
[ 1  1 89 89]	[ 8  8 92 89]
[ 1  1 89 87]	[ 8  8 89 90]
[ 1  1 87 85]	[ 8  1 90 87]
[ 1  1 85 84]	[ 1  1 87 85]
[ 1  1 84 85]	[ 1  1 85 84]
[ 1  1 85 85]	[ 1  1 84 85]
[ 1  1 85 84]	[ 1  1 85 87]
[ 1  1 84 82]	[ 1  1 87 89]
[ 1  1 82 80]	[ 1  1 89 85]
[ 1  1 80 77]	[ 1  1 85 80]
[ 1  1 77 80]	[ 1  6 80 77]
[ 1  1 80 85]	[ 6  6 77 78]
[ 1  1 85 80]	[ 6  6 78 82]
[ 1  1 80 77]	[ 6  6 82 87]
[ 1  1 77 80]	[ 6  1 87 85]
[ 1  1 80 85]	[ 1  1 85 77]
[ 1  1 85 84]	[ 1  1 77 80]
[ 1  1 84 85]	[ 1  1 80 87]
[ 1  1 85 85]	[ 1 15 87 85]
[ 1  1 85 89]	[15 15 85 84]
[ 1  1 89 85]	[15 15 84 87]
[ 1  1 85 85]	[15 15 87 90]
[ 1  1 85 87]	[15  8 90 89]
[ 1  1 87 89]	[ 8  8 89 87]
[ 1  1 89 90]	[ 8  8 87 89]
[ 1  1 90 92]	[ 8  1 89 90]
[ 1  1 92 89]	[ 1  1 90 92]
[ 1  1 89 85]	[ 1  8 92 94]
[ 1  1 85 89]	[ 8  8 94 92]
[ 1  1 89 89]	[ 8  8 92 89]
[ 1  1 89 87]	[ 8  8 89 90]
[ 1  1 87 85]	[ 8  1 90 87]
[ 1  1 85 84]	[ 1  1 87 85]
[ 1  1 84 85]	[ 1  1 85 84]
[ 1  1 85 85]	[ 1  1 84 85]
[ 1  1 85 84]	[ 1  1 85 87]
[ 1  1 84 82]	[ 1  1 87 89]
[ 1  1 82 80]	[ 1  1 89 85]
[ 1  1 80 77]	[ 1  1 85 80]
[ 1  1 77 80]	[ 1  6 80 77]
[ 1  1 80 85]	[ 6  6 77 78]
[ 1  1 85 80]	[ 6  6 78 82]
[ 1  1 80 77]	[ 6  6 82 87]
[ 1  1 77 80]	[ 6  1 87 85]
[ 1  1 80 85]	[ 1  1 85 77]
[ 1  1 85 84]	[ 1  1 77 80]
[ 1  1 84 85]	[ 1  1 80 87]
[ 1  1 85 89]	[ 1  8 87 85]
[ 1  1 89 85]	[ 8  8 85 84]
[ 1  1 85 85]	[ 8  8 84 90]
[-1 -1 -1 -1]	[ 8  8 90 87]
[ 6  6 80 82]	[ 8 22 87 84]
[ 6  6 82 84]	[22 22 84 82]
[ 6  6 84 85]	[22 22 82 82]
[ 6  1 85 82]	[22 22 82 85]
[ 1  1 82 80]	[22  5 85 82]
[ 1  6 80 80]	[ 5  5 82 81]
[ 6  6 80 82]	[ 5 22 81 77]
[ 6  6 82 84]	[22 22 77 82]
[ 6  6 84 85]	[22 22 82 82]
[ 6  6 85 84]	[22 22 82 85]
[ 6  6 84 82]	[22 22 85 84]
[ 6  6 82 80]	[22  5 84 82]
[ 6  6 80 82]	[ 5  5 82 81]
[ 6  6 82 80]	[ 5  5 81 82]
[ 6  6 80 82]	[ 5 22 82 84]
[ 6  6 82 84]	[22 22 84 82]
[ 6  6 84 85]	[22 22 82 82]
[ 8  8 80 82]	[22 22 82 85]
[ 8  1 82 84]	[22  8 85 82]
[ 1  1 84 85]	[ 8  8 82 84]
[ 1  1 85 85]	[ 8  8 84 85]
[ 1  1 85 84]	[ 8  6 85 87]
[ 1  1 84 85]	[ 6  6 87 85]
[ 1  1 85 84]	[ 6  5 85 82]
[ 1  1 84 85]	[ 5  5 82 84]
[ 1  1 85 87]	[ 5 22 84 81]
[ 1  1 87 89]	[22 22 81 82]
[ 1  1 89 87]	[22 22 82 89]
[ 1  1 87 85]	[22 22 89 89]
[ 1  1 85 84]	[22 22 89 85]
[ 1  1 84 85]	[22 22 85 82]
[ 1  1 85 80]	[22 22 82 85]
[ 1  1 80 77]	[22  5 85 85]
[ 1  1 77 80]	[ 5  5 85 81]
[ 1  1 80 85]	[ 5  5 81 77]
[ 1  1 85 85]	[ 5  5 77 81]
[ 1  1 85 84]	[ 5  5 81 84]
[ 1  1 84 85]	[ 5  5 84 87]
[ 1  1 85 84]	[ 5  5 87 85]
[ 1  1 84 85]	[ 5 22 85 84]
[ 1  1 85 82]	[22 22 84 85]
[ 1  1 82 80]	[22  5 85 82]
[ 1  1 80 77]	[ 5  5 82 81]
[ 1  6 77 80]	[ 5  5 81 77]
[ 6  6 80 82]	[ 5  5 77 78]
[ 6  6 82 84]	[ 5 22 78 81]
[ 6  6 84 85]	[22 22 81 82]
[ 6  6 85 84]	[22  5 82 85]
[ 6  6 84 82]	[ 5  5 85 84]
[ 6  6 82 80]	[ 5  5 84 82]
[-1 -1 -1 -1]	[ 5  5 82 81]
[ 1  1 85 87]	[ 5 -1 81 82]
[ 1  1 87 89]	[-1 -1 82 85]
[ 1  1 89 92]	[-1  1 85 89]
[ 1  1 92 92]	[ 1  1 89 92]
[ 1  1 92 89]	[ 1  6 92 91]
[ 1  1 89 85]	[ 6  6 91 94]
[ 1  1 85 87]	[ 6  1 94 90]
[ 1  1 87 89]	[ 1  1 90 92]
[ 1  1 89 87]	[ 1  1 92 89]
[ 1  8 87 85]	[ 1  1 89 85]
[ 8  8 85 84]	[ 1  1 85 85]
[ 8  8 84 85]	[ 1  1 85 84]
[ 8  8 85 87]	[ 1  8 84 85]
[ 8  8 87 84]	[ 8  8 85 87]
[ 8  8 84 82]	[ 8  8 87 84]
[ 8  8 82 80]	[ 8  8 84 80]
[ 8  8 80 82]	[ 8  8 80 80]
[ 8  1 82 84]	[ 8  8 80 82]
[ 1  1 84 85]	[ 8  1 82 84]
[ 1  1 85 89]	[ 1  1 84 85]
[ 1  1 89 85]	[ 1  1 85 87]
[ 1  1 85 89]	[ 1  1 87 88]
[ 1  1 89 92]	[ 1  1 88 89]
[ 1  1 92 89]	[ 1  1 89 90]
[ 1  1 89 92]	[ 1  1 90 91]
[ 1  1 92 92]	[ 1  1 91 92]
[ 1  1 92 89]	[ 1  6 92 91]
[ 1  1 89 85]	[ 6  6 91 94]
[ 1  1 85 87]	[ 6  1 94 90]
[ 1  1 87 89]	[ 1  1 90 92]
[ 1  1 89 87]	[ 1  1 92 89]
[ 1  1 87 85]	[ 1  1 89 85]
[ 1  1 85 84]	[ 1  1 85 85]
[ 1  1 84 85]	[ 1  1 85 84]
[ 1  1 85 85]	[ 1  8 84 85]
[ 1  1 85 80]	[ 8  8 85 87]
[ 1  1 80 77]	[ 8  8 87 84]
[ 1  1 77 80]	[ 8  8 84 80]
[ 1  1 80 85]	[ 8  8 80 80]
[ 1  1 85 85]	[ 8  8 80 82]
[ 1  1 85 89]	[ 8  1 82 84]
[ 1  1 89 85]	[ 1  1 84 85]
[ 1  1 85 85]	[ 1  1 85 92]
[ 1  1 85 85]	[ 1  1 92 89]
[ 1  1 85 85]	[ 1  1 89 85]
[ 1  1 85 85]	[ 1  1 85 85]
[ 1  1 85 85]	[ 1  1 85  0]
[ 1  1 85 85]	[ 1  1  0 85]
[ 1  1 85 85]	[ 1  8 85  0]
[ 1  1 85 89]	[ 8  8  0 84]
[ 1  1 89 90]	[ 8  8 84 87]
[ 1  1 90 92]	[ 8  8 87 92]
[ 1  1 92 89]	[ 8  8 92 92]
[ 1  1 89 85]	[ 8  8 92 90]
[ 1  1 85 85]	[ 8  8 90 92]
[ 1  1 85 89]	[ 8  8 92 84]
[ 1  1 89 90]	[ 8  8 84 87]
[ 1  1 90 92]	[ 8  8 87 92]
[ 1  1 92 94]	[ 8  8 92 92]
[ 1  1 94 92]	[ 8  8 92 90]
[ 1  1 92 89]	[ 8  3 90 92]
[ 1  1 89 92]	[ 3  3 92 90]
[ 1  1 92 92]	[ 3  3 90 92]
[ 1  1 92 94]	[ 3  3 92 94]
[ 1  1 94 92]	[ 3  3 94 94]
[ 1  1 92 89]	[ 3  3 94 92]
[ 1  1 89 85]	[ 3  3 92 90]
[ 1  1 85 87]	[ 3  3 90 94]
[ 1  1 87 89]	[ 3  3 94 92]
[ 1  1 89 89]	[ 3  3 92 89]
[ 1  1 89 87]	[ 3  3 89 87]
[ 1  1 87 85]	[ 3  3 87 86]
[ 1  1 85 85]	[ 3  8 86 85]
[ 1  1 85 89]	[ 8  8 85 84]
[ 1  1 89 90]	[ 8  8 84 87]
[ 1  1 90 92]	[ 8  8 87 92]
[ 1  1 92 89]	[ 8  8 92 92]
[ 1  1 89 85]	[ 8  8 92 90]
[ 1  1 85 85]	[ 8  8 90 92]
[ 1  1 85 89]	[ 8  8 92 84]
[ 1  1 89 90]	[ 8  8 84 87]
[ 1  1 90 92]	[ 8  8 87 92]
[ 1  1 92 94]	[ 8  8 92 92]
[ 1  1 94 92]	[ 8  8 92 90]
[ 1  1 92 89]	[ 8  3 90 92]
[ 1  1 89 92]	[ 3  3 92 90]
[ 1  1 92 92]	[ 3  3 90 92]
[ 1  1 92 94]	[ 3  3 92 94]
[ 1  1 94 92]	[ 3  3 94 94]
[ 1  1 92 89]	[ 3  3 94 92]
[ 1  1 89 85]	[ 3  8 92 90]
[ 1  1 85 87]	[ 8  8 90 92]
[ 1  1 87 89]	[ 8  3 92  0]
[ 1  1 89 87]	[ 3  3  0 89]
[ 1  1 87 89]	[ 3  3 89 87]
[ 1  1 89 90]	[ 3  8 87 85]
[-1 -1 -1 -1]	[ 8  8 85 92]
[ 1  1 82 80]	[ 8 -1 92 92]
[ 1  1 80 78]	[-1 -1 92 68]
[ 1  1 78 77]	[-1 -1 68 77]
[ 1  1 77 75]	[-1 -1 77 77]
[ 1  1 75 73]	[-1 -1 77 75]
[ 1  1 73 73]	[-1  1 75 73]
[ 1  1 73 75]	[ 1  1 73 68]
[ 1  1 75 77]	[ 1  1 68 77]
