Accuracy: 0.026915737671989556

n_chords: 2
n_melody: 1
t_prior: 10.0
e_prior: 0.0
dataset: All
keys: lydian
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[24 24 87]	[20 12 80]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 85]
[24 24 87]	[12  1 87]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 83]
[24 24 87]	[ 1 20 80]
[24 24 87]	[20 20 78]
[24 24 87]	[20 20 75]
[24 24 87]	[20  1 80]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 83]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 78]
[24 24 87]	[ 1  6 77]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 77]
[24 24 87]	[ 6 20 78]
[24 24 87]	[20 20 80]
[24 24 87]	[20 20 85]
[24 24 87]	[20 20 85]
[24 24 87]	[20 20 83]
[24 24 87]	[20 20 80]
[24 24 87]	[20  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1 20 85]
[24 24 87]	[20 20 83]
[24 24 87]	[20 20 80]
[24 24 87]	[20  1 78]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1 12 77]
[24 24 87]	[12 12 78]
[24 24 87]	[12 12 75]
[24 24 87]	[12  1 80]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 83]
[24 24 87]	[ 1 12 80]
[24 24 87]	[12 12 78]
[24 24 87]	[12 12 75]
[24 24 87]	[12  1 80]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1 15 73]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 78]
[24 24 87]	[15 15 77]
[24 24 87]	[15  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1 15 73]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 78]
[24 24 87]	[15 15 77]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 80]
[24 24 87]	[15 15 82]
[24 24 87]	[15  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1 15 73]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 78]
[24 24 87]	[15 15 77]
[24 24 87]	[15  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  6 77]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1 15 73]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 87]
[24 24 87]	[15 15 85]
[24 24 87]	[15 15 82]
[24 24 87]	[15 15 82]
[24 24 87]	[15 15 80]
[24 24 87]	[15  1 77]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1 15 77]
[24 24 87]	[15 15 87]
[24 24 87]	[15 15 85]
[24 24 87]	[15 15 82]
[24 24 87]	[15 15 82]
[24 24 87]	[15 15 80]
[24 24 87]	[15  1 77]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1 15 89]
[24 24 87]	[15 15 87]
[24 24 87]	[15 15 85]
[24 24 87]	[15 15 82]
[24 24 87]	[15 15 82]
[24 24 87]	[15 15 80]
[24 24 87]	[15 15 77]
[24 24 87]	[15 15 75]
[24 24 87]	[15  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  6 77]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1 15 73]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 87]
[24 24 87]	[15 15 89]
[24 24 87]	[15 15 90]
[24 24 87]	[15 15 87]
[24 24 87]	[15 15 85]
[24 24 87]	[15 12 82]
[24 24 87]	[12 12 83]
[24 24 87]	[12 15 80]
[24 24 87]	[15 15 82]
[24 24 87]	[15 15 78]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 78]
[24 24 87]	[15 15 77]
[24 24 87]	[15  6 78]
[24 24 87]	[ 6  6 82]
[24 24 87]	[ 6  6 85]
[24 24 87]	[ 6  6 82]
[24 24 87]	[ 6  6 82]
[24 24 87]	[ 6  6 80]
[24 24 87]	[ 6  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 82]
[24 24 87]	[ 1 15 85]
[24 24 87]	[15 15 87]
[24 24 87]	[15 15 89]
[24 24 87]	[15 15 90]
[24 24 87]	[15 15 87]
[24 24 87]	[15 15 85]
[24 24 87]	[15 20 82]
[24 24 87]	[20 20 83]
[24 24 87]	[20 20 82]
[24 24 87]	[20 15 80]
[24 24 87]	[15 15 82]
[24 24 87]	[15 15 78]
[24 24 87]	[15 15 75]
[24 24 87]	[15 15 78]
[24 24 87]	[15 15 77]
[24 24 87]	[15  6 78]
[24 24 87]	[ 6  6 82]
[24 24 87]	[ 6  6 85]
[24 24 87]	[ 6 15 82]
[24 24 87]	[15 15 80]
[24 24 87]	[15 15 78]
[24 24 87]	[15  6 78]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 82]
[24 24 87]	[ 6 15 85]
[24 24 87]	[15 15 80]
[24 24 87]	[15 15 78]
[24 24 87]	[15  6 78]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 73]
[24 24 87]	[ 6  6 73]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 82]
[24 24 87]	[ 6 15 85]
[24 24 87]	[15 15 90]
[24 24 87]	[15 15 89]
[24 24 87]	[15  1 90]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1  1 90]
[24 24 87]	[ 1 15 89]
[24 24 87]	[15 15 90]
[24 24 87]	[15 15 89]
[24 24 87]	[15 15 90]
[24 24 87]	[15 15 89]
[24 24 87]	[15 22 87]
[24 24 87]	[22 22 89]
[24 24 87]	[22 22 85]
[24 24 87]	[22 20 82]
[24 24 87]	[20 20 83]
[24 24 87]	[20 20 82]
[24 24 87]	[20 15 80]
[24 24 87]	[15 15 82]
[24 24 87]	[15 15 78]
[24 24 87]	[15  6 75]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 82]
[24 24 87]	[ 6  6 85]
[24 24 87]	[ 6  6 90]
[24 24 87]	[ 6  6 89]
[24 24 87]	[ 6  1 90]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1  1 90]
[24 24 87]	[ 1 15 89]
[24 24 87]	[15 15 90]
[24 24 87]	[15  6 89]
[24 24 87]	[ 6  6 90]
[24 24 87]	[ 6  6 89]
[24 24 87]	[ 6  6 90]
[24 24 87]	[ 6  6 82]
[24 24 87]	[ 6  6 83]
[24 24 87]	[ 6  6 85]
[24 24 87]	[ 6 15 82]
[24 24 87]	[15 15 80]
[24 24 87]	[15 15 78]
[24 24 87]	[15  6 78]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6 15 73]
[24 24 87]	[15 15 80]
[24 24 87]	[15 15 78]
[24 24 87]	[15  6 78]
[-1 -1 -1]	[ 6  6 78]
[24 24 87]	[ 6  6 82]
[24 24 87]	[ 6  1 85]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 83]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 83]
[24 24 87]	[ 1  8 80]
[24 24 87]	[ 8  8 78]
[24 24 87]	[ 8  8 80]
[24 24 87]	[ 8 12 80]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 82]
[24 24 87]	[12 12 80]
[24 24 87]	[12  6 78]
[24 24 87]	[ 6  6 75]
[24 24 87]	[ 6  6 73]
[24 24 87]	[ 6  6 71]
[24 24 87]	[ 6  8 66]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 71]
[24 24 87]	[ 8  8 73]
[24 24 87]	[ 8  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  8 73]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 71]
[24 24 87]	[ 8  8 73]
[24 24 87]	[ 8  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  8 71]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 66]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8 12 70]
[24 24 87]	[12 12 71]
[24 24 87]	[12 12 73]
[24 24 87]	[12 12 71]
[24 24 87]	[12  6 66]
[24 24 87]	[ 6  6 68]
[24 24 87]	[ 6  6 66]
[24 24 87]	[ 6  6 65]
[24 24 87]	[ 6  8 66]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 71]
[24 24 87]	[ 8  8 73]
[24 24 87]	[ 8  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1 12 82]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 82]
[24 24 87]	[12 12 80]
[24 24 87]	[12  6 78]
[24 24 87]	[ 6  6 75]
[24 24 87]	[ 6  6 73]
[24 24 87]	[ 6  6 71]
[24 24 87]	[ 6  8 66]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 71]
[24 24 87]	[ 8  8 73]
[24 24 87]	[ 8  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  8 71]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 66]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8 12 70]
[24 24 87]	[12 12 71]
[24 24 87]	[12 12 70]
[24 24 87]	[12 12 71]
[24 24 87]	[12  6 70]
[24 24 87]	[ 6  6 68]
[24 24 87]	[ 6  6 66]
[24 24 87]	[ 6  6 65]
[24 24 87]	[ 6  8 66]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 71]
[24 24 87]	[ 8  8 73]
[24 24 87]	[ 8  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1 12 82]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 82]
[24 24 87]	[12 12 80]
[24 24 87]	[12  6 78]
[24 24 87]	[ 6  6 75]
[24 24 87]	[ 6  6 73]
[24 24 87]	[ 6  6 71]
[24 24 87]	[ 6  8 66]
[24 24 87]	[ 8  8 68]
[24 24 87]	[ 8  8 71]
[24 24 87]	[ 8  8 73]
[-1 -1 -1]	[ 8  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1 -1 73]
[24 24 87]	[-1  1 68]
[24 24 87]	[ 1  1 68]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 82]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  6 77]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 77]
[24 24 87]	[ 6  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1 12 73]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 73]
[24 24 87]	[12 12 68]
[24 24 87]	[12 12 70]
[24 24 87]	[12 12 71]
[24 24 87]	[12  1 68]
[24 24 87]	[ 1  1 68]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 82]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  6 77]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 77]
[24 24 87]	[ 6  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1 12 85]
[24 24 87]	[12 12 85]
[24 24 87]	[12 12 82]
[24 24 87]	[12 12 80]
[24 24 87]	[12  1 78]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1 12 82]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 82]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 85]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 80]
[24 24 87]	[12 12 82]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 82]
[24 24 87]	[12 12 80]
[24 24 87]	[12  6 77]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 77]
[24 24 87]	[ 6  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1 12 73]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 73]
[24 24 87]	[12 12 68]
[24 24 87]	[12 12 70]
[24 24 87]	[12 12 71]
[24 24 87]	[12  1 68]
[24 24 87]	[ 1  1 68]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 82]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  6 77]
[24 24 87]	[ 6  6 78]
[24 24 87]	[ 6  6 77]
[24 24 87]	[ 6  1 78]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1 12 85]
[24 24 87]	[12 12 85]
[24 24 87]	[12 12 82]
[24 24 87]	[12 12 80]
[-1 -1 -1]	[12  1 78]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1 -1 73]
[24 24 87]	[-1  1 80]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 82]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1 12 73]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 85]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 83]
[24 24 87]	[12  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1 20 85]
[24 24 87]	[20 20 83]
[24 24 87]	[20 20 80]
[24 24 87]	[20 20 78]
[24 24 87]	[20 20 75]
[24 24 87]	[20 20 75]
[24 24 87]	[20 20 73]
[24 24 87]	[20  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1 12 73]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 85]
[24 24 87]	[12 12 75]
[24 24 87]	[12 12 83]
[24 24 87]	[12  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 77]
[24 24 87]	[ 1  1 80]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1 20 85]
[24 24 87]	[20 20 83]
[24 24 87]	[20 20 80]
[24 24 87]	[20 20 78]
[24 24 87]	[20  1 75]
[24 24 87]	[ 1  1 75]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 73]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1 20 89]
[24 24 87]	[20 20 87]
[24 24 87]	[20 20 83]
[24 24 87]	[20 12 83]
[24 24 87]	[12 12 87]
[24 24 87]	[12 12 89]
[24 24 87]	[12 12 90]
[24 24 87]	[12  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1 12 85]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 80]
[24 24 87]	[12 12 78]
[24 24 87]	[12 20 75]
[24 24 87]	[20 20 75]
[24 24 87]	[20 20 73]
[24 24 87]	[20 20 73]
[24 24 87]	[20  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 90]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1 12 89]
[24 24 87]	[12 12 87]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 87]
[24 24 87]	[12 12 89]
[24 24 87]	[12 12 90]
[24 24 87]	[12  1 87]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1  1 90]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1  1 90]
[24 24 87]	[ 1 20 94]
[24 24 87]	[20 20 92]
[24 24 87]	[20 20 89]
[24 24 87]	[20 20 90]
[24 24 87]	[20  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1  1 90]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1  1 85]
[24 24 87]	[ 1 12 89]
[24 24 87]	[12 12 87]
[24 24 87]	[12 12 89]
[24 24 87]	[12 12 90]
[24 24 87]	[12 20 89]
[24 24 87]	[20 20 87]
[24 24 87]	[20 20 83]
[24 24 87]	[20 20 83]
[24 24 87]	[20  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1  1 92]
[24 24 87]	[ 1 22 90]
[24 24 87]	[22 22 89]
[24 24 87]	[22 22 85]
[24 24 87]	[22 22 85]
[24 24 87]	[22 12 82]
[24 24 87]	[12 12 83]
[24 24 87]	[12 12 80]
[24 24 87]	[12 12 78]
[24 24 87]	[12 20 75]
[24 24 87]	[20 20 75]
[24 24 87]	[20 20 73]
[24 24 87]	[20 20 73]
[24 24 87]	[20  1 87]
[24 24 87]	[ 1  1 89]
[24 24 87]	[ 1  1 92]
