Accuracy: 0.43519837232960323

n_chords: 2
n_melody: 1
t_prior: 2.5
e_prior: 5.0
dataset: All
keys: mixolydian
filter_train_set: True
filter_val_set: True

~ First 3000 predicted states ~
Predicted	True
[ 1  1 77]	[-1  1 78]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 80]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1  1 73]
[ 1  1 80]	[ 1  1 73]
[ 1  1 78]	[ 1  1 78]
[ 1  1 77]	[ 1  1 80]
[ 1  1 73]	[ 1 12 80]
[ 1  1 73]	[12 12 78]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12  1 80]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1 20 73]
[ 1  1 73]	[20 20 80]
[ 1  1 73]	[20 20 78]
[ 1  1 73]	[20  1 75]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 80]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 80]	[ 1  1 73]
[ 1  1 85]	[ 1  6 77]
[ 1  1 85]	[ 6 20 78]
[ 1  1 85]	[20 12 80]
[ 1  1 85]	[12 12 83]
[ 1  1 85]	[12 12 85]
[ 1  1 85]	[12  1 87]
[ 1  1 83]	[ 1  1 85]
[ 1  1 80]	[ 1  1 83]
[ 1  1 73]	[ 1 20 80]
[ 1  1 73]	[20 20 78]
[ 1  1 73]	[20 20 75]
[ 1  1 73]	[20  1 80]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 80]	[ 1  1 73]
[ 1  1 82]	[ 1  1 77]
[ 1  1 80]	[ 1  1 80]
[ 1  1 82]	[ 1  1 83]
[ 1  1 80]	[ 1  1 80]
[ 1  1 78]	[ 1  1 80]
[ 1  1 77]	[ 1  1 78]
[ 1  1 80]	[ 1  6 77]
[ 1  1 77]	[ 6  6 78]
[ 1  1 80]	[ 6  6 78]
[ 1  1 78]	[ 6  6 78]
[ 1  1 80]	[ 6  6 78]
[ 1  1 82]	[ 6  6 77]
[ 1  1 80]	[ 6 20 78]
[ 1  1 85]	[20 20 80]
[ 1  1 85]	[20 20 85]
[ 1  1 83]	[20 20 85]
[ 1  1 80]	[20 20 83]
[ 1  1 82]	[20 20 80]
[ 1  1 80]	[20  1 78]
[ 1  1 82]	[ 1  1 80]
[ 1  1 80]	[ 1  1 85]
[ 1  1 85]	[ 1  1 80]
[ 1  1 87]	[ 1  1 85]
[ 1  1 85]	[ 1  1 87]
[ 1  1 85]	[ 1  1 89]
[ 1  1 85]	[ 1  1 87]
[ 1  1 83]	[ 1 20 85]
[ 1  1 80]	[20 20 83]
[ 1  1 73]	[20 20 80]
[ 1  1 73]	[20  1 78]
[ 1  1 73]	[ 1  1 75]
[ 1  1 77]	[ 1  1 77]
[ 1  1 73]	[ 1 12 77]
[ 1  1 77]	[12 12 78]
[ 1  1 80]	[12 12 75]
[ 1  1 82]	[12  1 80]
[ 1  1 80]	[ 1  1 85]
[ 1  1 77]	[ 1  1 83]
[ 1  1 73]	[ 1 12 80]
[ 1  1 73]	[12 12 78]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12  1 80]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1 15 73]
[ 1  1 77]	[15 15 75]
[ 1  1 73]	[15 15 75]
[ 1  1 73]	[15 15 78]
[ 1  1 73]	[15 15 77]
[ 1  1 73]	[15  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1 15 73]
[ 1  1 78]	[15 15 75]
[ 1  1 77]	[15 15 78]
[ 1  1 78]	[15 15 77]
[ 1  1 80]	[15 15 75]
[ 1  1 77]	[15 15 80]
[ 1  1 73]	[15 15 82]
[ 1  1 73]	[15  1 78]
[ 1  1 73]	[ 1  1 80]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1 15 73]
[ 1  1 77]	[15 15 75]
[ 1  1 73]	[15 15 75]
[ 1  1 73]	[15 15 78]
[ 1  1 73]	[15 15 77]
[ 1  1 73]	[15  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1  1 75]
[ 1  1 73]	[ 1  6 77]
[ 1  1 73]	[ 6  6 78]
[ 1  1 73]	[ 6  1 75]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 75]
[ 1  1 85]	[ 1 15 73]
[ 1  1 85]	[15 15 75]
[ 1  1 83]	[15 15 87]
[ 1  1 80]	[15 15 85]
[ 1  1 77]	[15 15 82]
[ 1  1 73]	[15 15 82]
[ 1  1 73]	[15 15 80]
[ 1  1 73]	[15  1 77]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 85]	[ 1  1 75]
[ 1  1 85]	[ 1 15 77]
[ 1  1 83]	[15 15 87]
[ 1  1 80]	[15 15 85]
[ 1  1 82]	[15 15 82]
[ 1  1 80]	[15 15 82]
[ 1  1 82]	[15 15 80]
[ 1  1 80]	[15  1 77]
[ 1  1 82]	[ 1  1 80]
[ 1  1 80]	[ 1  1 77]
[ 1  1 85]	[ 1  1 80]
[ 1  1 85]	[ 1  1 85]
[ 1  1 85]	[ 1 15 89]
[ 1  1 83]	[15 15 87]
[ 1  1 80]	[15 15 85]
[ 1  1 77]	[15 15 82]
[ 1  1 73]	[15 15 82]
[ 1  1 73]	[15 15 80]
[ 1  1 73]	[15 15 77]
[ 1  1 73]	[15 15 75]
[ 1  1 73]	[15  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1  1 75]
[ 1  1 73]	[ 1  6 77]
[ 1  1 73]	[ 6  6 78]
[ 1  1 73]	[ 6  1 75]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 75]
[ 1  1 85]	[ 1 15 73]
[ 1  1 87]	[15 15 75]
[ 1  1 89]	[15 15 87]
[ 1  1 85]	[15 15 89]
[ 1  1 85]	[15 15 90]
[ 1  1 80]	[15 15 87]
[ 1  1 85]	[15 15 85]
[ 1  1 83]	[15 12 82]
[ 1  1 80]	[12 12 83]
[ 1  1 77]	[12 15 80]
[ 1  1 73]	[15 15 82]
[ 1  1 77]	[15 15 78]
[ 1  1 78]	[15 15 75]
[ 1  1 77]	[15 15 78]
[ 1  1 80]	[15 15 77]
[ 1  1 85]	[15  6 78]
[ 1  1 83]	[ 6  6 82]
[ 1  1 80]	[ 6  6 85]
[ 1  1 82]	[ 6  6 82]
[ 1  1 80]	[ 6  6 82]
[ 1  1 82]	[ 6  6 80]
[ 1  1 80]	[ 6  1 78]
[ 1  1 85]	[ 1  1 80]
[ 1  1 85]	[ 1  1 82]
[ 1  1 87]	[ 1 15 85]
[ 1  1 89]	[15 15 87]
[ 1  1 85]	[15 15 89]
[ 1  1 85]	[15 15 90]
[ 1  1 80]	[15 15 87]
[ 1  1 82]	[15 15 85]
[ 1  1 80]	[15 20 82]
[ 1  1 82]	[20 20 83]
[ 1  1 80]	[20 20 82]
[ 1  1 77]	[20 15 80]
[ 1  1 73]	[15 15 82]
[ 1  1 77]	[15 15 78]
[ 1  1 78]	[15 15 75]
[ 1  1 77]	[15 15 78]
[ 1  1 80]	[15 15 77]
[ 1  1 85]	[15  6 78]
[ 1  1 80]	[ 6  6 82]
[ 1  1 78]	[ 6  6 85]
[ 1  1 77]	[ 6 15 82]
[ 1  1 80]	[15 15 80]
[ 1  1 77]	[15 15 78]
[ 1  1 80]	[15  6 78]
[ 1  1 80]	[ 6  6 78]
[ 1  1 78]	[ 6  6 82]
[ 1  1 77]	[ 6 15 85]
[ 1  1 80]	[15 15 80]
[ 1  1 77]	[15 15 78]
[ 1  1 73]	[15  6 78]
[ 1  1 73]	[ 6  6 78]
[ 1  1 77]	[ 6  6 73]
[ 1  1 80]	[ 6  6 73]
[ 1  1 85]	[ 6  6 78]
[ 1  1 89]	[ 6  6 82]
[ 1  1 87]	[ 6 15 85]
[ 1  1 89]	[15 15 90]
[ 1  1 90]	[15 15 89]
[ 1  1 89]	[15  1 90]
[ 1  1 87]	[ 1  1 92]
[ 1  1 89]	[ 1  1 90]
[ 1  1 87]	[ 1 15 89]
[ 1  1 89]	[15 15 90]
[ 1  1 87]	[15 15 89]
[ 1  1 85]	[15 15 90]
[ 1  1 87]	[15 15 89]
[ 1  1 85]	[15 22 87]
[ 1  1 80]	[22 22 89]
[ 1  1 82]	[22 22 85]
[ 1  1 80]	[22 20 82]
[ 1  1 82]	[20 20 83]
[ 1  1 80]	[20 20 82]
[ 1  1 77]	[20 15 80]
[ 1  1 73]	[15 15 82]
[ 1  1 77]	[15 15 78]
[ 1  1 80]	[15  6 75]
[ 1  1 85]	[ 6  6 78]
[ 1  1 89]	[ 6  6 82]
[ 1  1 87]	[ 6  6 85]
[ 1  1 89]	[ 6  6 90]
[ 1  1 90]	[ 6  6 89]
[ 1  1 89]	[ 6  1 90]
[ 1  1 87]	[ 1  1 92]
[ 1  1 89]	[ 1  1 90]
[ 1  1 87]	[ 1 15 89]
[ 1  1 89]	[15 15 90]
[ 1  1 87]	[15  6 89]
[ 1  1 89]	[ 6  6 90]
[ 1  1 85]	[ 6  6 89]
[ 1  1 85]	[ 6  6 90]
[ 1  1 85]	[ 6  6 82]
[ 1  1 80]	[ 6  6 83]
[ 1  1 78]	[ 6  6 85]
[ 1  1 77]	[ 6 15 82]
[ 1  1 80]	[15 15 80]
[ 1  1 77]	[15 15 78]
[ 1  1 73]	[15  6 78]
[ 1  1 73]	[ 6  6 78]
[ 1  1 77]	[ 6 15 73]
[ 1  1 80]	[15 15 80]
[ 1  1 77]	[15 15 78]
[ 1  1 80]	[15  6 78]
[ 1  1 85]	[ 6  6 78]
[-1 -1 -1]	[ 6  6 82]
[ 1  1 82]	[ 6  1 85]
[ 1  1 80]	[ 1  1 80]
[ 1  1 85]	[ 1  1 80]
[ 1  1 85]	[ 1  1 85]
[ 1  1 85]	[ 1  1 85]
[ 1  1 85]	[ 1  1 85]
[ 1  1 85]	[ 1  1 83]
[ 1  1 85]	[ 1  1 85]
[ 1  1 85]	[ 1  1 87]
[ 1  1 85]	[ 1  1 87]
[ 1  1 83]	[ 1  1 85]
[ 1  1 80]	[ 1  1 83]
[ 1  1 82]	[ 1  8 80]
[ 1  1 80]	[ 8  8 78]
[ 1  1 82]	[ 8  8 80]
[ 1  1 80]	[ 8 12 80]
[ 1  1 78]	[12 12 83]
[ 1  1 77]	[12 12 82]
[ 1  1 73]	[12 12 80]
[ 1  1 73]	[12  6 78]
[ 1  1 73]	[ 6  6 75]
[ 1  1 73]	[ 6  6 73]
[ 1  1 73]	[ 6  6 71]
[ 1  1 73]	[ 6  8 66]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 71]
[ 1  1 73]	[ 8  8 73]
[ 1  1 73]	[ 8  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  8 73]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 71]
[ 1  1 73]	[ 8  8 73]
[ 1  1 73]	[ 8  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  8 71]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 66]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8 12 70]
[ 1  1 73]	[12 12 71]
[ 1  1 73]	[12 12 73]
[ 1  1 73]	[12 12 71]
[ 1  1 68]	[12  6 66]
[ 1  1 61]	[ 6  6 68]
[ 1  1 68]	[ 6  6 66]
[ 1  1 73]	[ 6  6 65]
[ 1  1 73]	[ 6  8 66]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 71]
[ 1  1 73]	[ 8  8 73]
[ 1  1 73]	[ 8  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1  1 75]
[ 1  1 78]	[ 1  1 77]
[ 1  1 77]	[ 1  1 78]
[ 1  1 80]	[ 1  1 80]
[ 1  1 82]	[ 1  1 80]
[ 1  1 80]	[ 1 12 82]
[ 1  1 78]	[12 12 83]
[ 1  1 77]	[12 12 82]
[ 1  1 73]	[12 12 80]
[ 1  1 73]	[12  6 78]
[ 1  1 73]	[ 6  6 75]
[ 1  1 73]	[ 6  6 73]
[ 1  1 73]	[ 6  6 71]
[ 1  1 73]	[ 6  8 66]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 71]
[ 1  1 73]	[ 8  8 73]
[ 1  1 73]	[ 8  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  8 71]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 66]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8 12 70]
[ 1  1 73]	[12 12 71]
[ 1  1 73]	[12 12 70]
[ 1  1 73]	[12 12 71]
[ 1  1 68]	[12  6 70]
[ 1  1 61]	[ 6  6 68]
[ 1  1 68]	[ 6  6 66]
[ 1  1 73]	[ 6  6 65]
[ 1  1 73]	[ 6  8 66]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 71]
[ 1  1 73]	[ 8  8 73]
[ 1  1 73]	[ 8  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1  1 75]
[ 1  1 78]	[ 1  1 77]
[ 1  1 77]	[ 1  1 78]
[ 1  1 80]	[ 1  1 80]
[ 1  1 82]	[ 1  1 80]
[ 1  1 80]	[ 1 12 82]
[ 1  1 78]	[12 12 83]
[ 1  1 77]	[12 12 82]
[ 1  1 73]	[12 12 80]
[ 1  1 73]	[12  6 78]
[ 1  1 73]	[ 6  6 75]
[ 1  1 73]	[ 6  6 73]
[ 1  1 73]	[ 6  6 71]
[ 1  1 73]	[ 6  8 66]
[ 1  1 73]	[ 8  8 68]
[ 1  1 73]	[ 8  8 71]
[ 1  1 73]	[ 8  8 73]
[ 1  1 73]	[ 8  1 75]
[-1 -1 -1]	[ 1  1 73]
[ 1  1 73]	[ 1 -1 73]
[ 1  1 73]	[-1  1 68]
[ 1  1 73]	[ 1  1 68]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1  1 75]
[ 1  1 78]	[ 1  1 77]
[ 1  1 80]	[ 1  1 78]
[ 1  1 82]	[ 1  1 80]
[ 1  1 80]	[ 1  1 82]
[ 1  1 80]	[ 1  1 80]
[ 1  1 78]	[ 1  6 77]
[ 1  1 77]	[ 6  6 78]
[ 1  1 73]	[ 6  6 77]
[ 1  1 73]	[ 6  1 78]
[ 1  1 73]	[ 1  1 80]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1 12 73]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 73]
[ 1  1 73]	[12 12 68]
[ 1  1 73]	[12 12 70]
[ 1  1 73]	[12 12 71]
[ 1  1 73]	[12  1 68]
[ 1  1 73]	[ 1  1 68]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1  1 75]
[ 1  1 78]	[ 1  1 77]
[ 1  1 80]	[ 1  1 78]
[ 1  1 82]	[ 1  1 80]
[ 1  1 80]	[ 1  1 82]
[ 1  1 80]	[ 1  1 80]
[ 1  1 78]	[ 1  6 77]
[ 1  1 80]	[ 6  6 78]
[ 1  1 82]	[ 6  6 77]
[ 1  1 80]	[ 6  1 78]
[ 1  1 85]	[ 1  1 80]
[ 1  1 80]	[ 1 12 85]
[ 1  1 78]	[12 12 85]
[ 1  1 77]	[12 12 82]
[ 1  1 73]	[12 12 80]
[ 1  1 73]	[12  1 78]
[ 1  1 77]	[ 1  1 77]
[ 1  1 78]	[ 1  1 73]
[ 1  1 80]	[ 1  1 73]
[ 1  1 82]	[ 1  1 80]
[ 1  1 80]	[ 1 12 82]
[ 1  1 82]	[12 12 83]
[ 1  1 80]	[12 12 82]
[ 1  1 85]	[12 12 83]
[ 1  1 83]	[12 12 85]
[ 1  1 80]	[12 12 83]
[ 1  1 82]	[12 12 80]
[ 1  1 80]	[12 12 82]
[ 1  1 82]	[12 12 83]
[ 1  1 80]	[12 12 82]
[ 1  1 80]	[12 12 80]
[ 1  1 78]	[12  6 77]
[ 1  1 77]	[ 6  6 78]
[ 1  1 73]	[ 6  6 77]
[ 1  1 73]	[ 6  1 78]
[ 1  1 73]	[ 1  1 80]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 75]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1 12 73]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 73]
[ 1  1 73]	[12 12 68]
[ 1  1 73]	[12 12 70]
[ 1  1 73]	[12 12 71]
[ 1  1 73]	[12  1 68]
[ 1  1 73]	[ 1  1 68]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 73]
[ 1  1 77]	[ 1  1 75]
[ 1  1 78]	[ 1  1 77]
[ 1  1 80]	[ 1  1 78]
[ 1  1 82]	[ 1  1 80]
[ 1  1 80]	[ 1  1 82]
[ 1  1 80]	[ 1  1 80]
[ 1  1 78]	[ 1  6 77]
[ 1  1 80]	[ 6  6 78]
[ 1  1 82]	[ 6  6 77]
[ 1  1 80]	[ 6  1 78]
[ 1  1 85]	[ 1  1 80]
[ 1  1 80]	[ 1 12 85]
[ 1  1 78]	[12 12 85]
[ 1  1 77]	[12 12 82]
[ 1  1 73]	[12 12 80]
[ 1  1 73]	[12  1 78]
[-1 -1 -1]	[ 1  1 77]
[ 1  1 77]	[ 1 -1 73]
[ 1  1 80]	[-1  1 80]
[ 1  1 78]	[ 1  1 73]
[ 1  1 77]	[ 1  1 82]
[ 1  1 73]	[ 1  1 80]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1 12 73]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 83]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 85]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 83]
[ 1  1 73]	[12  1 75]
[ 1  1 77]	[ 1  1 73]
[ 1  1 80]	[ 1  1 77]
[ 1  1 85]	[ 1  1 80]
[ 1  1 85]	[ 1  1 85]
[ 1  1 85]	[ 1  1 89]
[ 1  1 85]	[ 1  1 87]
[ 1  1 83]	[ 1 20 85]
[ 1  1 80]	[20 20 83]
[ 1  1 73]	[20 20 80]
[ 1  1 73]	[20 20 78]
[ 1  1 73]	[20 20 75]
[ 1  1 73]	[20 20 75]
[ 1  1 73]	[20 20 73]
[ 1  1 73]	[20  1 75]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 80]
[ 1  1 73]	[ 1  1 73]
[ 1  1 73]	[ 1  1 77]
[ 1  1 73]	[ 1 12 73]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 83]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 85]
[ 1  1 73]	[12 12 75]
[ 1  1 73]	[12 12 83]
[ 1  1 73]	[12  1 75]
[ 1  1 77]	[ 1  1 73]
[ 1  1 80]	[ 1  1 77]
[ 1  1 85]	[ 1  1 80]
[ 1  1 85]	[ 1  1 85]
[ 1  1 85]	[ 1  1 89]
[ 1  1 85]	[ 1  1 87]
[ 1  1 83]	[ 1 20 85]
[ 1  1 80]	[20 20 83]
[ 1  1 73]	[20 20 80]
[ 1  1 73]	[20 20 78]
[ 1  1 73]	[20  1 75]
[ 1  1 73]	[ 1  1 75]
[ 1  1 85]	[ 1  1 73]
[ 1  1 87]	[ 1  1 73]
[ 1  1 85]	[ 1  1 87]
[ 1  1 85]	[ 1  1 89]
[ 1  1 85]	[ 1  1 85]
[ 1  1 87]	[ 1  1 85]
[ 1  1 89]	[ 1  1 87]
[ 1  1 85]	[ 1  1 89]
[ 1  1 87]	[ 1  1 92]
[ 1  1 85]	[ 1  1 92]
[ 1  1 85]	[ 1 20 89]
[ 1  1 85]	[20 20 87]
[ 1  1 85]	[20 20 83]
[ 1  1 87]	[20 12 83]
[ 1  1 89]	[12 12 87]
[ 1  1 85]	[12 12 89]
